gene_id	TPM_encode	SRR5931685	SRR5931686	SRR5931687	gene_name.107	median_TPM
ENSG00000221983	522.34	486.528543	465.877819	528.30535	UBA52	504.4342715
ENSG00000221988	5.8	4.093253	4.028279	4.585461	PPT2	4.339357
ENSG00000221990	4.39	2.65179	2.48487	2.74205	EXOC3-AS1	2.69692
ENSG00000221994	1.79	2.852723	3.01485	2.959511	ZNF630	2.906117
ENSG00000222011	6.06	9.60961	8.71602	10.52794	FAM185A	9.162815
ENSG00000222014	1.91	1.47389	1.36166	1.47772	RAB6C	1.475805
ENSG00000222041	26.92	9.961982	10.17184	9.54614	CYTOR	10.066911
ENSG00000223442	0	2.42382	1.716672	2.38168	TH2LCRR	2.049176
ENSG00000223478	4.49	8.14432	8.30612	8.81609	ZDHHC12-DT	8.22522
ENSG00000223482	11.61	13.569057	16.260888	15.472315	NUTM2A-AS1	14.520686
ENSG00000223496	13.96	11.7736	11.8807	12.6882	EXOSC6	12.28445
ENSG00000223501	29.64	19.012528	18.051884	18.874593	VPS52	18.9435605
ENSG00000223510	0	1.170717	1.18196	1.00385	CDRT15	1.0872835
ENSG00000223525	0.05	2.66068	4.38828	3.94974	RABGAP1L-IT1	3.30521
ENSG00000223546	3.29	5.865256	5.96259	6.157783	LINC00630	5.913923
ENSG00000223572	5.48	3.575468	2.504302	2.058769	CKMT1A	3.039885
ENSG00000223573	19.21	10.0411	10.6626	11.6452	TINCR	11.1539
ENSG00000223652	3.6	3.48156	3.0201	2.692	PRDM6-AS1	3.25083
ENSG00000223658	0.3	1.71941	2.05567	2.20737	C1GALT1C1L	1.88754
ENSG00000223685	0.52	1.7641526	2.26954	2.04442	LINC00571	1.9042863
ENSG00000223692	0.31	1.88602	1.34082	2.87633	DIP2A-IT1	1.61342
ENSG00000223701	0.22	3.99459	4.38979	4.233318	RAET1E-AS1	4.113954
ENSG00000223729	0.21	1.23338	1.53978	1.01626	LINC02247	1.12482
ENSG00000223745	2.55	NA	NA	NA	CCDC18-AS1	2.55
ENSG00000223749	7.48	6.39905	5.72656	6.38958	MIR503HG	6.394315
ENSG00000223764	10.8	6.40553	6.31511	6.34948	LINC02593	6.377505
ENSG00000223768	11.2	7.28702	8.86629	8.87126	LINC00205	8.868775
ENSG00000223770	0	2.61919	2.41956	2.56678	CACNA2D1-AS1	2.49317
ENSG00000223797	1.64	2.117822	1.777492	2.344138	ENTPD3-AS1	1.947657
ENSG00000223802	3.74	4.57133000021263	4.0754430185068	4.399502	CERS1	4.2374725092534
ENSG00000223813	1.04	2.106597	2.126522	1.826137	PRR15-DT	1.966367
ENSG00000223855	1.81	0.848251	1.17442	1.1376	PDGFA-DT	1.15601
ENSG00000223891	1.72	1.46149	1.657285	1.78541	OSER1-DT	1.6886425
ENSG00000223949	0	1.844934	1.812455	1.874038	ROR1-AS1	1.8286945
ENSG00000223960	0.37	2.122857	2.720679	2.527291	CHROMR	2.325074
ENSG00000224032	26.01	11.254	10.7591	11.2973	EPB41L4A-AS1	11.27565
ENSG00000224043	1.84	3.82283	2.83183	2.06551	CCNT2-AS1	2.44867
ENSG00000224051	8.97	8.14339	7.1506	8.2218	CPTP	8.182595
ENSG00000224152	1.27	3.03503	2.98976	2.85087	BAZ2B-AS1	2.920315
ENSG00000224186	0.38	7.1962	7.322393	6.8806868	PITX1-AS1	7.0384434
ENSG00000224195	0	1.83789	2.20762	2.02014	CAMK2G-AS1	1.929015
ENSG00000224238	0	2.15557	2.28553	2.27181	WARS2-IT1	2.21369
ENSG00000224281	0.44	1.392906	1.559975	1.491193	SLC25A5-AS1	1.4420495
ENSG00000224420	2.94	2.27583	2.0965	2.48573	ADM5	2.38078
ENSG00000224470	11.98	12.073	11.7813	12.087	ATXN1L	12.0265
ENSG00000224505	1.66	0.136763	1.52994	0.994009	HEXIM2-AS1	1.2619745
ENSG00000224531	5.26	6.825912	6.5172	7.35452	SMIM13	6.671556
ENSG00000224533	0.1	1.27442	1.1473	0.998912	TMLHE-AS1	1.073106
ENSG00000224536	1.04	1.15576	0.838941	1.25496	CSRP1-AS1	1.09788
ENSG00000224559	1.96	7.13181	7.90914	7.20981	LINC01087	7.17081
ENSG00000224578	9.94	2.6756	2.6461	2.40459	HNRNPA1L3	2.66085
ENSG00000224660	2.14	3.83071	4.325	4.13263	SH3BP5-AS1	3.98167
ENSG00000224699	4	3.148081	4.1998653376	4.5469074	LAMTOR5-AS1	4.0999326688
ENSG00000224712	1.36	3.09142196	4.10508969208	3.366572	NPIPA3	3.22899698
ENSG00000224790	0.33	1.65647	1.84245	2.03355	HLCS-AS1	1.74946
ENSG00000224842	0.46	3.86014	3.29209	3.78479	LMX1B-DT	3.53844
ENSG00000224857	0	0.783418	1.22893	1.27701	LINC01691	1.006174
ENSG00000224870	10.6	5.97211	6.85908	6.43095	MRPL20-AS1	6.645015
ENSG00000224877	21.97	28.9578	28.7438	31.79	NDUFAF8	28.8508
ENSG00000224897	0.11	3.2585588	3.278786	3.3092219	POT1-AS1	3.2686724
ENSG00000224903	0.43	2.88315	3.87004	3.3085	RNF32-AS1	3.095825
ENSG00000224914	1.25	2.49893	2.34763	2.50401	LINC00863	2.42328
ENSG00000224975	3.69	3.46213	3.82642	3.63927	INE1	3.664635
ENSG00000225037	0	1.12354	1.38597	1.60183	EIF1AX-AS1	1.254755
ENSG00000225138	47.85	20.90905	22.20198	23.88153	SLC9A3-AS1	23.041755
ENSG00000225177	1.56	1.88361	2.1057	2.83021	NHSL1-AS1	1.994655
ENSG00000225190	10.26	2.79638	2.76608	2.82454	PLEKHM1	2.81046
ENSG00000225255	0.04	4.392052	4.997355	4.731326	PSLNR	4.561689
ENSG00000225298	0	1.35352	0.659868	1.39208	LINC00113	1.006694
ENSG00000225361	4.04	3.32035	4.14104	3.34568	PPP1R26-AS1	3.69284
ENSG00000225362	0.24	1.783263	1.641266	2.017979	CT62	1.7122645
ENSG00000225377	3.88	3.38086	3.39361	3.49113	NRSN2-AS1	3.44237
ENSG00000225470	10.77	11.03702	11.64114	12.29546	JPX	11.33908
ENSG00000225484	10.56	12.90165	12.669106	12.61912	NUTM2B-AS1	12.644113
ENSG00000225506	0.15	4.55401	5.08679	4.49786	CYP4A22-AS1	4.525935
ENSG00000225518	1.16	2.463632	1.830588	3.12379	LINC01703	2.14711
ENSG00000225526	1.29	3.84859	3.85018	3.83446	MKRN2OS	3.841525
ENSG00000225578	0.26	1.42294	1.75247	0.966091	NCBP2-AS1	1.1945155
ENSG00000225614	1.06	1.29324	1.17890432917	1.07484000008999	ZNF469	1.12687216463
ENSG00000225657	0	1.6315432	1.72423	1.8662	LINC01716	1.6778866
ENSG00000225663	27.75	11.310275	11.9475955	12.8070017	MCRIP1	12.3772986
ENSG00000225697	8.82	6.194405	5.94791700412934	6.102967	SLC26A6	6.148686
ENSG00000225733	38.04	45.3531	47.22684	49.2201	FGD5-AS1	46.28997
ENSG00000225791	1.72	3.262852	3.662974	3.057229	TRAM2-AS1	3.1600405
ENSG00000225805	0	3.12667	4.37034	3.66553	DEFB131B	3.3961
ENSG00000225828	2.05	1.02823	0.996638	1.31087	FAM229A	1.16955
ENSG00000225830	9.81	3.48395	3.117881	3.057194	ERCC6	3.3009155
ENSG00000225839	0	2.61858	6.41661	7.47075	TRMT2B-AS1	4.517595
ENSG00000225855	1.71	5.452188	6.59005	6.564774	RUSC1-AS1	6.008481
ENSG00000225914	0.02	3.3903	3.04628	2.76701	TSBP1-AS1	2.906645
ENSG00000225921	24.38	78.1238	70.6363	81.0389	NOL7	74.38005
ENSG00000225932	1.44	4.94393	5.3804	4.07462	CTAGE4	4.509275
ENSG00000225951	0	3.19375	1.73845	3.17503	ODF2-AS1	2.45674
ENSG00000225973	6.01	8.98269	9.28789	10.45519	PIGBOS1	9.13529
ENSG00000225975	0.76	2.94994	2.456666	2.338053	ZNF567-DT	2.3973595
ENSG00000226026	0	1.41701	0.960272	1.13258	RWDD3-DT	1.046426
ENSG00000226053	0	1.23656	0.994625	1.30034	LINC01776	1.1155925
ENSG00000226067	1.51	3.0117551	3.561057	3.070448	LINC00623	3.04110155
ENSG00000226083	0	2.27563	2.46741	2.58639	SLC39A12-AS1	2.37152
ENSG00000226091	0.04	1.303359	1.420242	1.582256	LINC00937	1.3618005
ENSG00000226124	1.05	1.617021	1.89028	1.913977	FTCDNL1	1.7536505
ENSG00000226137	3.13	2.26686	2.67153	2.49826	BAIAP2-DT	2.584895
ENSG00000226167	4.34	9.83249	10.5222	9.75473	AP4B1-AS1	9.79361
ENSG00000226179	1.25	13.9419	19.8598	22.7877	LINC00685	16.90085
ENSG00000226245	0	1.17718	1.8058	1.04702	ZNF32-AS1	1.1121
ENSG00000226328	1.81	2.5209	2.32488	2.403	NUP50-DT	2.36394
ENSG00000226330	0.04	4.23501	5.98851	6.12576	PPP1R15B-AS1	5.11176
ENSG00000226352	0.18	11.4998	14.7775	16.1779	PSPC1-AS2	13.13865
ENSG00000226453	0.33	1.14752	1.37818	1.18159	LINC02542	1.164555
ENSG00000226479	14.96	16.1182	15.6996	17.2067	TMEM185B	15.9089
ENSG00000226508	0.47	2.321676	1.15292	2.176947	LINC01918	1.6649335
ENSG00000226562	0.17	1.298	1.73557	1.06574	CYP4F26P	1.18187
ENSG00000226686	0	1.710097	1.679387	1.54681	LINC01535	1.6130985
ENSG00000226688	5.5	7.709771	6.5513352	7.647053	ENTPD1-AS1	7.0991941
ENSG00000226696	5.98	3.48829	3.32738	3.22453	LENG8-AS1	3.407835
ENSG00000226709	0.27	1.19003	2.58076	1.22274	FGF12-AS3	1.206385
ENSG00000226711	0.69	1.5785872	1.2989025	1.5608875	FAM66C	1.429895
ENSG00000226715	0	1.46261	1.21945	1.26746	LINC01709	1.243455
ENSG00000226742	4.84	9.28421	9.88246	9.98188	HSBP1L1	9.583335
ENSG00000226758	0	1.70094	1.47075	1.70768	DISC1-IT1	1.585845
ENSG00000226803	0.09	1.793264	1.715598	1.741942	ZNF451-AS1	1.72877
ENSG00000226833	0.22	0.9117279	1.365011	1.438267	PPP1CB-DT	1.13836945
ENSG00000226944	0	2.24709	1.53997	0.873727	RNF207-AS1	1.2068485
ENSG00000226950	24.29	29.665038	28.739795	31.690491	DANCR	29.2024165
ENSG00000227028	0	3.1802852	2.74267	1.012912	SLC8A1-AS1	1.877791
ENSG00000227036	5.12	10.0983602	8.885608	9.612318	LINC00511	9.248963
ENSG00000227051	2.37	11.583513	11.031644	11.861995	C14orf132	11.3075785
ENSG00000227057	26.68	17.9919	17.6938	18.8837	WDR46	18.4378
ENSG00000227070	4.19	6.2654	7.54516	7.43182	EPS15-AS1	6.84861
ENSG00000227175	0	5.00567	3.50671	3.89061	BEND7-DT	3.69866
ENSG00000227195	0.36	24.058864	27.9671	27.5746651	MIR663AHG	25.81676455
ENSG00000227210	0.12	1.29489	1.34219	1.72614	WDR35-DT	1.31854
ENSG00000227268	0.4	1.42011	1.1349	1.17726	KLLN	1.15608
ENSG00000227308	0.73	12.4513514	13.66771	15.2131764	LINC02832	13.0595307
ENSG00000227345	10.68	11.46665	10.66429	11.43147	PARG	11.055735
ENSG00000227373	0	1.62054	1.33469	1.500087	RABGAP1L-DT	1.4173885
ENSG00000227403	0.93	2.452095	2.582962	2.33954	LINC01806	2.3958175
ENSG00000227500	19.51	10.7849520016217	10.105376	11.97466	SCAMP4	11.3798060008109
ENSG00000227518	0.07	1.62476	1.83129	1.57325	MIR1302-9HG	1.599005
ENSG00000227540	2.08	2.264969	2.396097	2.927188	DNAJC9-AS1	2.330533
ENSG00000227542	0.3	2.32771	1.85656	1.90793	MYO1B-AS1	1.882245
ENSG00000227543	0.18	3.417108	3.069153	3.828695	SPAG5-AS1	3.2431305
ENSG00000227946	2.08	8.12487	8.06672	8.77031	INO80D-AS1	8.095795
ENSG00000227953	1.31	1.401215	1.418776	2.184941	LINC01341	1.4099955
ENSG00000228043	1.53	1.242354	1.760813	1.63575	SPOPL-DT	1.582875
ENSG00000228049	5.32	2.03788	2.40117	2.0606	POLR2J2	2.230885
ENSG00000228060	0	1.58376	1.34677	0.681029	PABPC4-AS1	1.0138995
ENSG00000228065	4.07	6.839165	6.366456	6.059316	LINC01515	6.212886
ENSG00000228109	2.68	2.70719	3.09658	3.50094	MELTF-AS1	2.901885
ENSG00000228223	1.17	2.18208	2.19466	2.11628	HCG11	2.14918
ENSG00000228242	0.66	5.648598	4.45865	4.0282952	XPC-AS1	4.2434726
ENSG00000228275	0.09	4.63223	3.88996	4.70585	ARMCX3-AS1	4.261095
ENSG00000228288	2.84	6.6889	6.97624	7.02909	PCAT6	6.83257
ENSG00000228300	15.8	14.73016	12.4816	14.94258	FAM174C	14.83637
ENSG00000228340	0.75	1.9051972	1.185944	1.8999846	MIR646HG	1.5429643
ENSG00000228350	0	6.30449	3.45201	3.77124	LINC02585	3.611625
ENSG00000228363	0.04	2.758651	3.73908	2.76837	CHMP3-AS1	2.7635105
ENSG00000228393	1.93	14.6606	18.74081	18.89962	LINC01004	16.700705
ENSG00000228412	1.23	1.24748	1.06892	1.15912	LNC-LBCS	1.19456
ENSG00000228436	0.96	1.06888	1.302764	1.793746	RRAGC-DT	1.185822
ENSG00000228452	0	3.53266	2.71557	5.44804	C1orf50-AS1	3.124115
ENSG00000228474	103.57	142.379312	136.160132	153.9765	OST4	139.269722
ENSG00000228486	4.35	6.1116883	7.0906113	6.4617006	C2orf92	6.28669445
ENSG00000228506	0.85	1.76165	2.15707	2.18266	PNISR-AS1	1.95936
ENSG00000228526	1.91	2.40788	2.44255	2.1918	MIR34AHG	2.29984
ENSG00000228592	0	1.3499	1.22311	1.4858	D21S2088E	1.286505
ENSG00000228594	16.6	13.4796	10.5662	12.2293	FNDC10	12.85445
ENSG00000228606	0.04	3.12287	2.77971	2.35136	DCAF8-DT	2.565535
ENSG00000228630	0.44	1.15678	1.12522	0.959533	HOTAIR	1.0423765
ENSG00000228696	2.57	2.43172900074112	4.532076	2.699511	ARL17B	2.6347555
ENSG00000228701	0.16	0.98285	1.15242	1.16775	TNKS2-DT	1.067635
ENSG00000228705	1.12	1.22791	1.61598	1.38698	LINC00659	1.307445
ENSG00000228716	20.63	42.384044	40.294122	42.82496	DHFR	41.339083
ENSG00000228727	1.46	1.543286	1.863497	1.824077	SAPCD1	1.6836815
ENSG00000228742	0.02	1.6407101	1.16558	0.993379	LINC02577	1.0794795
ENSG00000228786	0.03	2.2526168	2.77593	3.2627762	SEPTIN14P23	2.5142734
ENSG00000228794	5.22	5.803441	5.04669	5.716984	LINC01128	5.468492
ENSG00000228801	3.26	1.995114	2.311059	2.071116	PCMTD1-DT	2.1910875
ENSG00000228952	0.7	4.71323	5.80856	5.84035	LINC02041	5.260895
ENSG00000229043	3.33	6.48539	7.31605	6.46937	ZFAND2A-DT	6.47738
ENSG00000229117	1829.27	4228.846	4361.249	4850.273	RPL41	4295.0475
ENSG00000229122	0	1.91614	1.74966	1.62152	AGBL5-IT1	1.68559
ENSG00000229152	1.68	9.38956	11.6591	10.7251	ANKRD10-IT1	10.05733
ENSG00000229267	0.66	3.2289	2.9878	3.21154	SNHG31	3.09967
ENSG00000229276	0.06	3.04185	2.55541	4.08399	REV3L-IT1	2.79863
ENSG00000229299	1.62	1.12728	0.94462	0.908129	ZBTB46-AS2	1.03595
ENSG00000229325	0.29	4.0768	4.64623	3.7874	ACAP2-IT1	3.9321
ENSG00000229334	0.23	1.03408	1.29294	1.62234	TMEM44-AS2	1.16351
ENSG00000229388	0.31	1.21478	1.0923591	0.991076	TAF12-DT	1.04171755
ENSG00000229444	0	0.971702	1.25017	1.58023	ST3GAL3-AS1	1.110936
ENSG00000229463	0	1.67981	1.69331	1.1984	LYST-AS1	1.439105
ENSG00000229487	0	4.03583	5.00692	4.23386	ALG13-AS1	4.134845
ENSG00000229666	0.1	0.874345	1.27426	1.15431	MAST4-AS1	1.0143275
ENSG00000229671	0	9.5406	9.95319	10.9011	LINC01150	9.746895
ENSG00000229692	2.69	3.36306	4.03712	4.82206	SOS1-IT1	3.70009
ENSG00000229780	0	1.85345	2.27694	1.69583	UBE2Q1-AS1	1.77464
ENSG00000229807	10.62	5.89187	5.67799	5.45545	XIST	5.78493
ENSG00000229809	6.02	9.30543	9.45796	9.99235	ZNF688	9.381695
ENSG00000229833	39.52	20.1553	18.98215	23.53855	PET100	21.846925
ENSG00000229852	0.92	1.977916	2.485908	2.327949	KHDC1-AS1	2.1529325
ENSG00000229862	0	2.11972	1.2205503	1.63405	EEF1A1-AS1	1.42730015
ENSG00000229931	1.98	10.7909	11.0011	11.4523	ATXN1-AS1	10.896
ENSG00000229956	0.11	3.079774	4.2951053	2.5307801	ZRANB2-DT	2.80527705
ENSG00000229980	2.39	1.4439692	1.486805	1.90368	TOB1-AS1	1.6952425
ENSG00000230002	0.69	1.72004	1.81552	1.8282	ALMS1-IT1	1.76778
ENSG00000230082	0.3	1.06917	1.39923	1.02768	PRRT3-AS1	1.048425
ENSG00000230091	1.86	1.46053	1.49779	1.47811	TMEM254-AS1	1.48795
ENSG00000230124	23.77	23.4602	22.8894	24.3962	ACBD6	23.6151
ENSG00000230126	0.25	2.12451	2.30297	2.39377	FGF12-AS2	2.21374
ENSG00000230184	0.33	2.44468	4.36513	2.21692	SMYD3-IT1	2.3308
ENSG00000230185	0.49	5.301024	7.013726	5.893206	HSDL2-AS1	5.597115
ENSG00000230415	1.12	0.375324	2.963121	2.6553	LINC01786	1.88765
ENSG00000230424	0.38	1.46116	2.0235	2.05283	EMC1-AS1	1.74233
ENSG00000230438	0	3.05003	3.73032	3.35766	SERPINB9P1	3.203845
ENSG00000230448	0	1.177685	1.155241	1.149839	LINC00276	1.15254
ENSG00000230453	3.04	9.9539	8.86572	9.67884	ANKRD18B	9.27228
ENSG00000230487	7.04	4.443459	4.298272	4.672705	PSMG3-AS1	4.558082
ENSG00000230530	0.15	3.52323	3.52733	3.47755	LIMD1-AS1	3.50039
ENSG00000230555	1.71	2.30347	3.34994	3.66024	LINC02916	2.826705
ENSG00000230561	0.05	0.8874081	1.142123	1.235301	CCDC192	1.01476555
ENSG00000230565	0.02	2.73792	1.98645	2.19829	ZNF32-AS2	2.09237
ENSG00000230590	20.55	3.42438	3.8518204	4.313278	FTX	4.0825492
ENSG00000230606	14.43	15.108869	16.011054	17.193423	LINC02969	15.5599615
ENSG00000230613	0	2.32242	1.92668	2.4967	HM13-AS1	2.12455
ENSG00000230658	0.03	1.3367	1.38447	1.27741	KLHL7-DT	1.307055
ENSG00000230679	0.1	0.588428	1.59813	1.5129	ENO1-AS1	1.050664
ENSG00000230724	7.38	9.55783	10.05831	8.42092	LINC01001	8.989375
ENSG00000230797	0.45	1.33213	1.51899	1.89462	YY2	1.42556
ENSG00000230836	13.23	9.09564	7.98053	8.82397	LINC01293	8.959805
ENSG00000230844	0.67	1.49478	1.65334	1.82692	ZNF674-AS1	1.57406
ENSG00000230937	0.53	1.624619	1.740459	2.956879	MIR205HG	1.682539
ENSG00000230989	89.92	55.75678	52.489	58.481	HSBP1	57.11889
ENSG00000231064	1.47	1.352549	1.857446	1.47528	THBS3-AS1	1.47264
ENSG00000231074	11.71	16.4244637219	18.093765	17.654052	HCG18	17.03925786095
ENSG00000231113	1.43	1.645194	1.645213	1.714348	LINC02976	1.6452035
ENSG00000231131	15.42	63.0497	65.1673	72.3101	LNCAROD	64.1085
ENSG00000231133	0.62	3.64025	3.22191	3.51645	HAR1B	3.36918
ENSG00000231154	0.38	1.12027	1.06444	0.975603	MORF4L2-AS1	1.0200215
ENSG00000231160	0.39	3.30958	3.883123	2.8871261	KLF3-AS1	3.09835305
ENSG00000231187	0.77	2.368347	2.5148	1.988796	SYT15-AS1	2.1785715
ENSG00000231208	0	1.37902	1.66391	1.48835	ZBTB46-AS1	1.433685
ENSG00000231298	0.07	2.12697	1.82194523	1.7952515	MANCR	1.808598365
ENSG00000231312	2.99	3.039319	4.0944898	3.276617	MAP4K3-DT	3.157968
ENSG00000231327	0.64	1.44281	1.06943	1.50589	LINC01816	1.25612
ENSG00000231346	1.28	1.219137	1.30524	1.310825	LINC01160	1.29262
ENSG00000231365	4.85	6.709649	5.887988	6.576116	WARS2-AS1	6.232052
ENSG00000231437	0.18	1.43429	1.49988	1.74159	LINC01750	1.467085
ENSG00000231439	0.87	1.57779	1.50943	1.60399	WASIR2	1.54361
ENSG00000231500	1319.81	1846.738	1984.5017	2116.1562	RPS18	1915.61985
ENSG00000231528	0.49	1.50598	1.45681	1.46055	FAM225A	1.45868
ENSG00000231542	0	2.95137	4.30886	3.95711	TAB3-AS1	3.45424
ENSG00000231560	0.01	1.53865	1.5975	1.43902	CLEC12A-AS1	1.488835
ENSG00000231574	0.12	2.84437	2.54688	2.53748	LINC02015	2.54218
ENSG00000231607	3.22	9.455738	9.586222	11.5222	DLEU2	9.52098
ENSG00000231721	2.1	1.31181	1.22076	1.20249	LINC-PINT	1.266285
ENSG00000231770	2.82	3.3376	3.70795	4.53685	TMEM44-AS1	3.522775
ENSG00000231806	1.41	1.6378	1.66912	1.77852	PCAT7	1.65346
ENSG00000231889	1.71	4.834737	5.896711	5.617023	TRAF3IP2-AS1	5.22588
ENSG00000231890	0.79	2.2453489	2.8095795	2.369973	DARS1-AS1	2.30766095
ENSG00000231908	0.94	1.28555	0.895099	1.34118	IDH1-AS1	1.112775
ENSG00000231925	52.1	24.736694	25.571557	26.040199	TAPBP	25.805878
ENSG00000231993	0.14	1.09856	1.49463	1.21188	EP300-AS1	1.15522
ENSG00000232040	0.82	1.30678	1.55409	1.65675	ZBED9	1.430435
ENSG00000232065	0.62	0.991343	1.4487	1.88264	LINC01063	1.2200215
ENSG00000232098	5.27	5.917412	6.37716	6.972469	ZNF584-DT	6.147286
ENSG00000232104	0.18	1.06957	1.783407	1.4735	RFX3-DT	1.271535
ENSG00000232112	56.67	222.26	212.575	239.187	TMA7	217.4175
ENSG00000232119	20.7	49.312717	52.151372	56.49663	MCTS1	50.7320445
ENSG00000232160	0.52	1.1909	1.04253	1.19913	RAP2C-AS1	1.116715
ENSG00000232164	0.11	14.7875	17.577	17.1164	LINC01873	15.95195
ENSG00000232233	0.1	1.1357	1.3042	1.72132	LINC02043	1.21995
ENSG00000232300	0.35	1.37938	1.37073	1.38271	FAM215B	1.375055
ENSG00000232352	0.5	9.292	10.7206	11.0522	SEMA3B-AS1	10.0063
ENSG00000232388	39.15	68.509097	69.857432	74.1735	SMIM26	69.1832645
ENSG00000232434	3.5	3.64497	3.42378	3.62278	AJM1	3.56139
ENSG00000232442	8.7	11.2019	11.4823	10.7214	MHENCR	10.96165
ENSG00000232445	3.33	5.04766	4.81738	5.27123	EMSLR	4.93252
ENSG00000232480	0.41	8.05262	8.46191	6.41033	TGFB2-AS1	7.231475
ENSG00000232527	0	8.97609	9.39049	9.967983	LINC02802	9.18329
ENSG00000232533	0.9	4.40732	4.53512	4.91758	FAM131B-AS2	4.47122
ENSG00000232586	1.07	1.18306	1.42656	1.04649	KIAA1614-AS1	1.12653
ENSG00000232593	3.01	10.748701	9.589943	9.899931	KANTR	9.744937
ENSG00000232600	0.31	1.7899	1.95674	1.48367	TONSL-AS1	1.636785
ENSG00000232653	0.68	1.4008207	1.5337374	1.5783781	GOLGA8N	1.46727905
ENSG00000232656	0.09	3.918873	3.771271	3.487881	IDI2-AS1	3.629576
ENSG00000232671	3.04	4.04509	3.35762	5.46938	ZNF687-AS1	3.701355
ENSG00000232677	0.23	3.129393	3.8180654	3.120776	LINC00665	3.1250845
ENSG00000232729	0	2.443658	2.1253094	2.131136	GTF2I-AS1	2.1282227
ENSG00000232810	0.32	1.84151	1.60525	1.85353	TNF	1.72338
ENSG00000232838	8.68	11.3083	10.7823	11.417	PET117	11.0453
ENSG00000232859	1.96	3.305943	4.0600578	3.805634	LYRM9	3.5557885
ENSG00000232931	2.12	5.291049	5.50645	5.785172	LINC00342	5.3987495
ENSG00000232940	0.65	1.441206	1.219274	1.285175	HCG25	1.2522245
ENSG00000232956	6.98	20.313209	20.280873	21.166537	SNHG15	20.297041
ENSG00000232973	1.01	8.832447	7.341046	8.136812	CYP1B1-AS1	7.738929
ENSG00000233016	55.04	43.77684	43.95409	47.28222	SNHG7	45.618155
ENSG00000233024	30.99	39.65112	28.470118	34.59427	NPIPA9	32.792135
ENSG00000233048	0	1.88379	1.72532	1.75666	LINC01722	1.74099
ENSG00000233184	0.82	3.635128	3.0690972	3.273333	DPH5-DT	3.1712151
ENSG00000233396	0.98	2.08229	2.03071	2.6106	LINC01719	2.0565
ENSG00000233429	2.77	3.82716	4.41054	3.54326	HOTAIRM1	3.68521
ENSG00000233493	20.83	11.6541	10.9752	12.4788	TMEM238	12.06645
ENSG00000233527	0.38	2.06185	2.182796	1.69426	ZNF529-AS1	1.878055
ENSG00000233611	0.82	1.329074	1.411479	2.270647	GBX2-AS1	1.3702765
ENSG00000233613	0.07	2.20907	1.80598	1.51905	DCUN1D2-AS	1.662515
ENSG00000233621	1.15	1.72308	1.67275	2.07193	ZC3H12A-DT	1.697915
ENSG00000233806	1.76	3.306298	3.552625	3.90387	LINC01237	3.4294615
ENSG00000233822	71.46	4.402169	5.594282	5.699227	H2BC15	5.6467545
ENSG00000233828	0	1.92142	2.12484	2.07515	MIR4280HG	1.998285
ENSG00000233834	0.18	0.94825	1.32838	1.686	MACC1-DT	1.138315
ENSG00000233871	1.14	3.47768	1.99003	3.75235	DLG5-AS1	2.733855
ENSG00000233901	3.15	5.116063	5.573007	5.566863	LINC01503	5.341463
ENSG00000233907	0	1.43175	1.24305	1.17576	LINC01761	1.209405
ENSG00000233927	385.65	77.5325	78.1897	81.3593	RPS28	79.7745
ENSG00000233930	2.44	9.99165	8.82544	8.96058	KRTAP5-AS1	8.89301
ENSG00000233937	7.45	7.622868	8.619571	8.658789	CTC-338M12.4	8.1212195
ENSG00000234028	0.72	1.374388	1.438833	1.512464	EIF2AK3-DT	1.4066105
ENSG00000234072	4.73	19.76548	19.14123	17.93707	GTF3C2-AS2	18.53915
ENSG00000234127	22.59	17.37537	16.04815	16.55574	TRIM26	16.965555
ENSG00000234171	2	2.93459	3.33428	3.459	RNASEH1-DT	3.134435
ENSG00000234183	0.19	2.30527	1.39464	1.58672	H2AZ2-DT	1.49068
ENSG00000234222	0.54	4.76845	5.751252	4.7111203	LIX1L-AS1	4.73978515
ENSG00000234284	0.58	1.40864	1.4793	1.89153	ZNF879	1.44397
ENSG00000234289	18.08	7.56213	8.58811	8.48173	H2BC12L	8.53492
ENSG00000234327	3.32	5.292047	5.123256	5.219474	ZNF232-AS1	5.171365
ENSG00000234444	5.54	4.91413	5.44996	5.83774	ZNF736	5.49498
ENSG00000234478	0.08	0.469678	1.66614	1.62606	ACBD3-AS1	1.047869
ENSG00000234494	2.93	10.49079	10.72093	10.35562	SP2-AS1	10.423205
ENSG00000234509	0.06	1.48598	1.41011	1.4291	SOD1-DT	1.419605
ENSG00000234520	0.04	1.8484	2.62528	1.13577	HRAT17	1.492085
ENSG00000234545	12.63	43.51146	41.326614	43.75048	FAM133B	42.419037
ENSG00000234546	0.87	1.153677	1.389097	1.187707	LNCTAM34A	1.170692
ENSG00000234608	10.24	7.36895	7.87877	10.29652	MAPKAPK5-AS1	9.059385
ENSG00000234614	0.97	7.79456	9.3436	8.38928	C2CD4D-AS1	8.09192
ENSG00000234616	11.26	3.678222	4.044862479	3.807592824996	JRK	3.926227651998
ENSG00000234617	0.54	1.5394	1.24192	0.930145	SNRK-AS1	1.0860325
ENSG00000234636	0.04	1.64412	1.82583	1.67674	MED14OS	1.66043
ENSG00000234678	0.2	3.47432	3.23098	2.250362	ELF3-AS1	2.740671
ENSG00000234684	1.82	2.751626	2.543426	2.970512	SDCBP2-AS1	2.647526
