baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
940.499461140497	0.261184990544095	0.0742074037586147	3.51966215384235	0.00043209681560352	0.00147745685713451	ENSG00000188243	COMMD6	protein_coding	chr13	75525219	75549439	chr13:75525219	COMMD6	protein_coding	chr13	75525214	75549439	chr13:75525214	ENSG00000188243
5280.76931961193	0.133555808464769	0.0379530040996166	3.51897857977777	0.000433211683542991	0.00148099962201591	ENSG00000135720	DYNC1LI2	protein_coding	chr16	66720893	66751798	chr16:66720893	DYNC1LI2	protein_coding	chr16	66720893	66751609	chr16:66720893	ENSG00000135720
727.134682481056	-0.284441192019014	0.0808482406505969	-3.51821127745115	0.000434466305982243	0.00148501878413342	ENSG00000085433	WDR47	protein_coding	chr1	108970214	109042113	chr1:108970214	WDR47	protein_coding	chr1	108970214	109042113	chr1:108970214	ENSG00000085433
563.665957894666	-0.322076435039709	0.0915549486616951	-3.51784845874158	0.000435060734339216	0.00148678033254285	ENSG00000168876	ANKRD49	protein_coding	chr11	94493629	94499583	chr11:94493629	ANKRD49	protein_coding	chr11	94493979	94499578	chr11:94493979	ENSG00000168876
20651.22828224	0.0904261978743795	0.0257094991257772	3.51722907677012	0.000436077260915346	0.00148998346089644	ENSG00000137818	RPLP1	protein_coding	chr15	69452784	69456194	chr15:69452784	RPLP1	protein_coding	chr15	69452814	69456205	chr15:69452814	ENSG00000137818
2055.31121383515	-0.192062879143528	0.0546180462063109	-3.51647289648628	0.000437321306087362	0.00149369133350507	ENSG00000117408	IPO13	protein_coding	chr1	43946939	43968022	chr1:43946939	IPO13	protein_coding	chr1	43946950	43968022	chr1:43946950	ENSG00000117408
2887.29900508108	0.151859918371183	0.0432129324289494	3.51422386390628	0.000441040955285536	0.00150584898422291	ENSG00000090316	MAEA	protein_coding	chr4	1289851	1340147	chr4:1289851	MAEA	protein_coding	chr4	1289887	1340147	chr4:1289887	ENSG00000090316
1892.10231050931	0.18101185050619	0.0515413017493362	3.5119766936915	0.000444787002735024	0.00151726181270358	ENSG00000145332	KLHL8	protein_coding	chr4	87160103	87240314	chr4:87160103	KLHL8	protein_coding	chr4	87160103	87240314	chr4:87160103	ENSG00000145332
10218.8359904059	0.115753544217333	0.0329752613774793	3.51031468385533	0.000447576665793428	0.00152539448657325	ENSG00000114686	MRPL3	protein_coding	chr3	131462212	131502983	chr3:131462212	MRPL3	protein_coding	chr3	131462212	131502983	chr3:131462212	ENSG00000114686
2831.2083600389	0.152687061394167	0.0435027653040165	3.50982426811543	0.000448402937495689	0.00152765681930144	ENSG00000143442	POGZ	protein_coding	chr1	151402724	151459465	chr1:151402724	POGZ	protein_coding	chr1	151402724	151459494	chr1:151402724	ENSG00000143442
3143.02620567008	0.146544854247411	0.0417566825734075	3.50949465369495	0.000448959084558297	0.00152879675310547	ENSG00000171466	ZNF562	protein_coding	chr19	9641808	9675086	chr19:9641808	ZNF562	protein_coding	chr19	9641807	9675100	chr19:9641807	ENSG00000171466
857.328158829795	-0.262818175058553	0.0748913524499616	-3.50932606316802	0.000449243790329455	0.00152941323695433	ENSG00000151287	TEX30	protein_coding	chr13	102765990	102773811	chr13:102765990	TEX30	protein_coding	chr13	102765888	102773811	chr13:102765888	ENSG00000151287
4221.46746368938	0.140906907103095	0.0401556120785233	3.50902152425307	0.000449758504887788	0.00153088840595832	ENSG00000161217	PCYT1A	protein_coding	chr3	196214222	196287957	chr3:196214222	PCYT1A	protein_coding	chr3	196214222	196287957	chr3:196214222	ENSG00000161217
1600.08573531198	0.206239023250899	0.0587792325304916	3.50870561543847	0.0004502930177574	0.00153243041837598	ENSG00000198040	ZNF84	protein_coding	chr12	133037292	133063304	chr12:133037292	ZNF84	protein_coding	chr12	133037292	133063304	chr12:133037292	ENSG00000198040
444.343292612214	-0.343843131037851	0.0980095727399277	-3.50826068745603	0.000451046834611528	0.0015344965924928	ENSG00000242498	ARPIN	protein_coding	chr15	89895006	89912956	chr15:89895006	ARPIN	protein_coding	chr15	89895006	89912952	chr15:89895006	ENSG00000242498
2460.62880098229	-0.171217295177409	0.0488041754847769	-3.50825095346229	0.000451063339535265	0.0015344965924928	ENSG00000121900	TMEM54	protein_coding	chr1	32894594	32901438	chr1:32894594	TMEM54	protein_coding	chr1	32894594	32901438	chr1:32894594	ENSG00000121900
1090.72948780389	0.239379160631289	0.068257763721693	3.5069880344646	0.000453209527281051	0.00154124021158182	ENSG00000146416	AIG1	protein_coding	chr6	143060496	143340304	chr6:143060496	AIG1	protein_coding	chr6	143060496	143341058	chr6:143060496	ENSG00000146416
5864.65547794898	0.127841700476219	0.0364587293073836	3.50647712920505	0.000454080457205884	0.00154392281291156	ENSG00000179950	PUF60	protein_coding	chr8	143816344	143829859	chr8:143816344	PUF60	protein_coding	chr8	143816344	143829352	chr8:143816344	ENSG00000179950
195.336640059677	0.521565578016169	0.14877385940911	3.50576089164917	0.000455304042757329	0.0015478032950279	ENSG00000171604	CXXC5	protein_coding	chr5	139647299	139683882	chr5:139647299	CXXC5	protein_coding	chr5	139647299	139683882	chr5:139647299	ENSG00000171604
5414.84726687804	-0.131167264430918	0.0374171527404756	-3.50553836473583	0.000455684822972236	0.00154881778073665	ENSG00000137409	MTCH1	protein_coding	chr6	36968141	36986298	chr6:36968141	MTCH1	protein_coding	chr6	36965807	36986298	chr6:36965807	ENSG00000137409
867.606313948756	0.246707782284382	0.0703814721831579	3.50529442808982	0.000456102580188851	0.00154995755746865	ENSG00000142556	ZNF614	protein_coding	chr19	52012765	52030240	chr19:52012765	ZNF614	protein_coding	chr19	52012765	52030240	chr19:52012765	ENSG00000142556
2752.31774736667	-0.171737670705321	0.0490048025627438	-3.50450694062965	0.000457453643583746	0.0015542588540458	ENSG00000148840	PPRC1	protein_coding	chr10	102132994	102150331	chr10:102132994	PPRC1	protein_coding	chr10	102132994	102150333	chr10:102132994	ENSG00000148840
2448.28341573379	-0.167034604167547	0.0476855297911497	-3.50283628805458	0.000460332295674897	0.00156320136375264	ENSG00000060971	ACAA1	protein_coding	chr3	38103129	38137242	chr3:38103129	ACAA1	protein_coding	chr3	38103129	38137242	chr3:38103129	ENSG00000060971
1733.83173810658	-0.183648206801169	0.0524681671157075	-3.50018338540721	0.000464938186227823	0.00157770254965724	ENSG00000129071	MBD4	protein_coding	chr3	129430944	129440179	chr3:129430944	MBD4	protein_coding	chr3	129430947	129440179	chr3:129430947	ENSG00000129071
559.473992332996	-0.30188326064825	0.086283617203382	-3.49873209344795	0.000467476035158132	0.00158517026995742	ENSG00000157045	NTAN1	protein_coding	chr16	15037853	15056079	chr16:15037853	NTAN1	protein_coding	chr16	15037854	15056079	chr16:15037854	ENSG00000157045
608.488744211444	0.300478319967794	0.0858993045298789	3.49802971761287	0.000468708903002994	0.00158906429238765	ENSG00000117614	SYF2	protein_coding	chr1	25222679	25232502	chr1:25222679	SYF2	protein_coding	chr1	25222276	25232502	chr1:25222276	ENSG00000117614
1661.39500434917	-0.204369922514017	0.0584703132937719	-3.49527667976059	0.000473570566444591	0.00160410087762193	ENSG00000162409	PRKAA2	protein_coding	chr1	56645322	56715335	chr1:56645322	PRKAA2	protein_coding	chr1	56645314	56715335	chr1:56645314	ENSG00000162409
695.958840648086	0.284399443143821	0.0813912395183567	3.49422671072209	0.00047543709517574	0.00160984335827781	ENSG00000105204	DYRK1B	protein_coding	chr19	39825350	39834201	chr19:39825350	DYRK1B	protein_coding	chr19	39825350	39834201	chr19:39825350	ENSG00000105204
1752.71262635215	-0.184899779345458	0.052960771328683	-3.49125918499072	0.000480749634328988	0.00162695296440363	ENSG00000089876	DHX32	protein_coding	chr10	125836337	125896436	chr10:125836337	DHX32	protein_coding	chr10	125836337	125896436	chr10:125836337	ENSG00000089876
2387.11982238698	-0.162673343742973	0.046602889426522	-3.49062785043527	0.000481886984826063	0.00163050857082385	ENSG00000160058	BSDC1	protein_coding	chr1	32365103	32394731	chr1:32365103	BSDC1	protein_coding	chr1	32364633	32394731	chr1:32364633	ENSG00000160058
1733.61971504524	-0.20041627300316	0.0574327455940661	-3.48958196112892	0.000483776680588064	0.00163660806892231	ENSG00000179152	TCAIM	protein_coding	chr3	44338119	44409451	chr3:44338119	TCAIM	protein_coding	chr3	44338119	44409451	chr3:44338119	ENSG00000179152
1084.11960876836	0.222138954703464	0.0636638331922201	3.48924881781404	0.000484380048333326	0.00163747100286833	ENSG00000166199	ALKBH3	protein_coding	chr11	43880811	43920266	chr11:43880811	ALKBH3	protein_coding	chr11	43880811	43920274	chr11:43880811	ENSG00000166199
1200.57145139928	-0.21732105753393	0.0622819849383643	-3.4893084693591	0.000484271959734315	0.00163747100286833	ENSG00000088179	PTPN4	protein_coding	chr2	119759631	119983818	chr2:119759631	PTPN4	protein_coding	chr2	119759922	119984899	chr2:119759922	ENSG00000088179
1551.38730867953	-0.194114687731296	0.0556386808276982	-3.48884417897021	0.000485113848100201	0.00163965690642925	ENSG00000141627	DYM	protein_coding	chr18	49041474	49461347	chr18:49041474	DYM	protein_coding	chr18	49036387	49461347	chr18:49036387	ENSG00000141627
1013.83036205956	-0.248596252801285	0.0712847353287029	-3.48737007516373	0.000487795866080113	0.00164753754624687	ENSG00000127334	DYRK2	protein_coding	chr12	67648338	67665406	chr12:67648338	DYRK2	protein_coding	chr12	67648338	67665406	chr12:67648338	ENSG00000127334
989.57298620934	-0.233377146936948	0.0669783233860336	-3.48436830214254	0.000493300164038039	0.0016655301409155	ENSG00000007541	PIGQ	protein_coding	chr16	566995	584136	chr16:566995	PIGQ	protein_coding	chr16	566995	584109	chr16:566995	ENSG00000007541
819.504281947602	-0.259712869128022	0.0745443108832542	-3.48400657341598	0.000493967355792825	0.00166718415165827	ENSG00000083097	DOPEY1	protein_coding	chr6	83067666	83171350	chr6:83067666	DOP1A	protein_coding	chr6	83067666	83171350	chr6:83067666	ENSG00000083097
2899.43549274762	0.146713750275455	0.0421716975474393	3.47896240388274	0.000503359199501236	0.00169675087037466	ENSG00000182149	IST1	protein_coding	chr16	71845996	71931199	chr16:71845996	IST1	protein_coding	chr16	71845996	71931199	chr16:71845996	ENSG00000182149
1136.1302569264	-0.215927035137643	0.0620934867169614	-3.47745064022409	0.000506206244555223	0.00170543078378816	ENSG00000062598	ELMO2	protein_coding	chr20	46366049	46432985	chr20:46366049	ELMO2	protein_coding	chr20	46366050	46432985	chr20:46366050	ENSG00000062598
1605.09881111704	-0.192473902743447	0.0553534908635216	-3.47717731512195	0.000506722586716105	0.00170655891221044	ENSG00000100890	KIAA0391	protein_coding	chr14	35121846	35277614	chr14:35121846	PRORP	protein_coding	chr14	35121846	35277622	chr14:35121846	ENSG00000100890
2984.75022898441	-0.158195773181853	0.0454953029916108	-3.47718913337107	0.000506700250548918	0.00170655891221044	ENSG00000033867	SLC4A7	protein_coding	chr3	27372721	27484420	chr3:27372721	SLC4A7	protein_coding	chr3	27372721	27484420	chr3:27372721	ENSG00000033867
219.922437861869	-0.506268596698125	0.145782411331554	-3.47276871108076	0.000515119064193616	0.00173359504674752	ENSG00000241399	CD302	protein_coding	chr2	159768630	159798255	chr2:159768630	CD302	protein_coding	chr2	159768628	159798255	chr2:159768628	ENSG00000241399
482.303579794111	0.330993828978735	0.09535980660742	3.47099937336681	0.000518525209593085	0.00174412181928234	ENSG00000163795	ZNF513	protein_coding	chr2	27377231	27380790	chr2:27377231	ZNF513	protein_coding	chr2	27377235	27380790	chr2:27377235	ENSG00000163795
7382.93457199404	-0.108276196979094	0.0312073898591651	-3.46956914588919	0.000521293865452449	0.00175249417835158	ENSG00000116478	HDAC1	protein_coding	chr1	32292086	32333635	chr1:32292086	HDAC1	protein_coding	chr1	32292083	32333635	chr1:32292083	ENSG00000116478
2006.16283782878	-0.177550318299088	0.0511916886720777	-3.46834267250755	0.000523679058228715	0.00176019809991943	ENSG00000177311	ZBTB38	protein_coding	chr3	141324213	141449792	chr3:141324213	ZBTB38	protein_coding	chr3	141324213	141449792	chr3:141324213	ENSG00000177311
524.251190240528	0.315264194422714	0.0909018665379748	3.46818174840239	0.000523992770243696	0.00176093781937151	ENSG00000151611	MMAA	protein_coding	chr4	145618263	145660035	chr4:145618263	MMAA	protein_coding	chr4	145599042	145660033	chr4:145599042	ENSG00000151611
1407.17591537394	-0.199112879863887	0.0574128275671926	-3.46809046516402	0.00052417079935522	0.00176122137800148	ENSG00000126088	UROD	protein_coding	chr1	45012147	45015575	chr1:45012147	UROD	protein_coding	chr1	45010950	45015575	chr1:45010950	ENSG00000126088
342.860247368768	-0.380634572225125	0.109761174971538	-3.46784345488128	0.000524652824607236	0.00176252608423789	ENSG00000177427	MIEF2	protein_coding	chr17	18260534	18266552	chr17:18260534	MIEF2	protein_coding	chr17	18260597	18266552	chr17:18260597	ENSG00000177427
2337.46542201319	0.168692600425326	0.0486528219538496	3.46727268122991	0.000525768234599043	0.00176564239640528	ENSG00000176444	CLK2	protein_coding	chr1	155262868	155278491	chr1:155262868	CLK2	protein_coding	chr1	155262868	155278491	chr1:155262868	ENSG00000176444
1371.51062128475	-0.221890878997353	0.0640130648782352	-3.4663373706513	0.000527600804224438	0.00177116399932967	ENSG00000104679	R3HCC1	protein_coding	chr8	23270120	23296279	chr8:23270120	R3HCC1	protein_coding	chr8	23270120	23296279	chr8:23270120	ENSG00000104679
804.614529828269	-0.265911936867888	0.0767145369225689	-3.46625225850329	0.000527767861017715	0.00177140860151689	ENSG00000020256	ZFP64	protein_coding	chr20	52051663	52204308	chr20:52051663	ZFP64	protein_coding	chr20	52051663	52204308	chr20:52051663	ENSG00000020256
680.80466209653	-0.27303031838598	0.0788440693210249	-3.46291510239404	0.000534356968951714	0.00179288441714647	ENSG00000176595	KBTBD11	protein_coding	chr8	1973878	2006936	chr8:1973878	KBTBD11	protein_coding	chr8	1973677	2006936	chr8:1973677	ENSG00000176595
66.3333747129324	-0.867454153869171	0.25060213029522	-3.46147956861849	0.000537214895628628	0.0018018304489374	ENSG00000225285	RP4-758J18.10	lincRNA	chr1	1430539	1434573	chr1:1430539	LINC01770	lncRNA	chr1	1430539	1434573	chr1:1430539	ENSG00000225285
8082.95128016977	-0.105583910809581	0.0305093182874307	-3.46071025956289	0.000538752326407082	0.00180666480927453	ENSG00000170421	KRT8	protein_coding	chr12	52897187	52949954	chr12:52897187	KRT8	protein_coding	chr12	52897187	52949954	chr12:52897187	ENSG00000170421
2568.15038615866	0.157279045167086	0.0454833352729479	3.45794881187245	0.000544304791890103	0.0018242153743676	ENSG00000156017	CARNMT1	protein_coding	chr9	74981020	75028423	chr9:74981020	CARNMT1	protein_coding	chr9	74980790	75028423	chr9:74980790	ENSG00000156017
1905.29409691668	-0.18929199242177	0.0547416623944862	-3.45791457807164	0.000544373959425236	0.0018242153743676	ENSG00000151292	CSNK1G3	protein_coding	chr5	123512099	123617045	chr5:123512099	CSNK1G3	protein_coding	chr5	123512177	123617049	chr5:123512177	ENSG00000151292
1353.96650626773	-0.226908608334924	0.0656489729589512	-3.45639235631004	0.000547457815816162	0.00183422264105447	ENSG00000176058	TPRN	protein_coding	chr9	137191617	137204193	chr9:137191617	TPRN	protein_coding	chr9	137191617	137204193	chr9:137191617	ENSG00000176058
2632.8435582779	0.15202217232713	0.0440165197196218	3.45375266594194	0.00055284415355243	0.00185127976348059	ENSG00000001497	LAS1L	protein_coding	chrX	65512582	65534775	chrX:65512582	LAS1L	protein_coding	chrX	65438549	65534810	chrX:65438549	ENSG00000001497
793.807398000825	-0.257927082400017	0.0746858537931573	-3.45349312219616	0.000553376414395308	0.00185273221454837	ENSG00000163935	SFMBT1	protein_coding	chr3	52903572	53046750	chr3:52903572	SFMBT1	protein_coding	chr3	52903572	53046750	chr3:52903572	ENSG00000163935
3370.16552465924	0.161035906622369	0.0466483020912665	3.45212793184423	0.000556183953616326	0.00186146919944984	ENSG00000124177	CHD6	protein_coding	chr20	41402101	41618494	chr20:41402101	CHD6	protein_coding	chr20	41402083	41618384	chr20:41402083	ENSG00000124177
1578.90710376966	-0.198995634132873	0.0576466232391267	-3.45199116533522	0.000556465946413703	0.00186208159933383	ENSG00000043514	TRIT1	protein_coding	chr1	39841022	39883511	chr1:39841022	TRIT1	protein_coding	chr1	39838110	39883511	chr1:39838110	ENSG00000043514
2156.53534042721	0.175971900266741	0.0509833753700426	3.45155453105093	0.00055736711475815	0.0018644336464144	ENSG00000185920	PTCH1	protein_coding	chr9	95442980	95517057	chr9:95442980	PTCH1	protein_coding	chr9	95442980	95517057	chr9:95442980	ENSG00000185920
6982.01326337213	0.15283675722114	0.0442803094610507	3.45157382776594	0.000557327259626971	0.0018644336464144	ENSG00000113387	SUB1	protein_coding	chr5	32531633	32604079	chr5:32531633	SUB1	protein_coding	chr5	32531633	32604079	chr5:32531633	ENSG00000113387
871.853437420392	-0.24114904467441	0.069881239620649	-3.45084096938592	0.000558842759168171	0.00186903733397059	ENSG00000110063	DCPS	protein_coding	chr11	126303752	126345749	chr11:126303752	DCPS	protein_coding	chr11	126304060	126350005	chr11:126304060	ENSG00000110063
82.0973736433867	-0.763142052260405	0.221224043747898	-3.44963431339346	0.000561346403962654	0.00187707689774567	ENSG00000237489	LINC00959	lincRNA	chr10	130066374	130110817	chr10:130066374	C10orf143	protein_coding	chr10	130020025	130110830	chr10:130020025	ENSG00000237489
568.334856287881	-0.305648985026739	0.0886724291604515	-3.44694498527463	0.000566964022621343	0.00189518759499057	ENSG00000073711	PPP2R3A	protein_coding	chr3	135965673	136147891	chr3:135965673	PPP2R3A	protein_coding	chr3	135965728	136147894	chr3:135965728	ENSG00000073711
309.039025282324	-0.408872292304533	0.118625750059659	-3.44674147138294	0.000567391257569243	0.00189627865467339	ENSG00000135423	GLS2	protein_coding	chr12	56470944	56488414	chr12:56470944	GLS2	protein_coding	chr12	56470944	56488414	chr12:56470944	ENSG00000135423
6735.22966552802	-0.11544536272878	0.0334949550074715	-3.44664928503497	0.000567584882214183	0.001896588716226	ENSG00000163527	STT3B	protein_coding	chr3	31532638	31637622	chr3:31532638	STT3B	protein_coding	chr3	31532638	31637616	chr3:31532638	ENSG00000163527
217.960150243841	-0.525267970701005	0.152409753136908	-3.44641966731068	0.000568067429954888	0.00189775018432444	ENSG00000125813	PAX1	protein_coding	chr20	21705659	21718486	chr20:21705659	PAX1	protein_coding	chr20	21705659	21718481	chr20:21705659	ENSG00000125813
380.512012548789	-0.388584551147571	0.11275436526278	-3.44629274655533	0.000568334321212126	0.00189808120133462	ENSG00000179965	ZNF771	protein_coding	chr16	30407297	30431108	chr16:30407297	ZNF771	protein_coding	chr16	30407414	30431108	chr16:30407414	ENSG00000179965
963.846654787771	0.240586345396182	0.0698472291374686	3.44446513293571	0.000572190429668061	0.0019102810616612	ENSG00000148444	COMMD3	protein_coding	chr10	22315974	22320308	chr10:22315974	COMMD3	protein_coding	chr10	22316386	22320306	chr10:22316386	ENSG00000148444
3684.51970926993	-0.141988107119947	0.0412317126532407	-3.44366260781038	0.000573891374925909	0.00191493988588656	ENSG00000197386	HTT	protein_coding	chr4	3074681	3243959	chr4:3074681	HTT	protein_coding	chr4	3041363	3243957	chr4:3041363	ENSG00000197386
462.026645343092	0.34147046901582	0.0991870135549466	3.44269332019615	0.000575952049123772	0.00192147493982999	ENSG00000130958	SLC35D2	protein_coding	chr9	96320706	96383710	chr9:96320706	SLC35D2	protein_coding	chr9	96313444	96383711	chr9:96313444	ENSG00000130958
926.544189280192	-0.238520464856851	0.0692972003640495	-3.44199280207274	0.000577445614649235	0.00192589877196966	ENSG00000180822	PSMG4	protein_coding	chr6	3231403	3303373	chr6:3231403	PSMG4	protein_coding	chr6	3231403	3303373	chr6:3231403	ENSG00000180822
1713.70530515723	-0.181361074843211	0.0527044148343108	-3.44109834846595	0.000579357909612407	0.00193180937024307	ENSG00000175283	DOLK	protein_coding	chr9	128945530	128947619	chr9:128945530	DOLK	protein_coding	chr9	128945530	128947603	chr9:128945530	ENSG00000175283
948.411061203149	0.238572217277619	0.0693325264673141	3.44098548594058	0.000579599622276564	0.00193227273471602	ENSG00000185904	LINC00839	lincRNA	chr10	42475543	42495336	chr10:42475543	LINC00839	lncRNA	chr10	42475480	42495337	chr10:42475480	ENSG00000185904
108329.733955636	-0.0820206324976434	0.0238414849972591	-3.44024847894637	0.00058118034737519	0.00193651268829515	ENSG00000096384	HSP90AB1	protein_coding	chr6	44246166	44253888	chr6:44246166	HSP90AB1	protein_coding	chr6	44246166	44253888	chr6:44246166	ENSG00000096384
1393.2804365626	0.208390951158585	0.0606058274305843	3.43846392324679	0.000585024485029876	0.00194863097156781	ENSG00000106246	PTCD1	protein_coding	chr7	99416739	99466163	chr7:99416739	PTCD1	protein_coding	chr7	99416739	99466163	chr7:99416739	ENSG00000106246
1254.01703251517	-0.230398773026068	0.0670127675655117	-3.43813248424384	0.000585741043963842	0.00194998160254629	ENSG00000016864	GLT8D1	protein_coding	chr3	52694485	52706083	chr3:52694485	GLT8D1	protein_coding	chr3	52694486	52706032	chr3:52694486	ENSG00000016864
17326.750675407	-0.102886798542979	0.0299414058616425	-3.43627146361841	0.000589779699476636	0.0019627317339157	ENSG00000048828	FAM120A	protein_coding	chr9	93451722	93566107	chr9:93451722	FAM120A	protein_coding	chr9	93451685	93566112	chr9:93451685	ENSG00000048828
2362.44612390464	-0.166585221435102	0.0484818434869014	-3.43603315084562	0.000590298737215411	0.00196411147418135	ENSG00000164654	MIOS	protein_coding	chr7	7566872	7608929	chr7:7566872	MIOS	protein_coding	chr7	7566875	7608932	chr7:7566875	ENSG00000164654
5760.20468347866	0.130607962649595	0.0380122462223414	3.43594435029284	0.000590492250750314	0.00196440779543789	ENSG00000136810	TXN	protein_coding	chr9	110243811	110256640	chr9:110243811	TXN	protein_coding	chr9	110243810	110256507	chr9:110243810	ENSG00000136810
994.88912620421	0.241006686844016	0.0701514589975786	3.43551923634739	0.000591419474373631	0.00196679657560928	ENSG00000153443	UBALD1	protein_coding	chr16	4608883	4615027	chr16:4608883	UBALD1	protein_coding	chr16	4608883	4615027	chr16:4608883	ENSG00000153443
10982.0301260547	-0.113570659389894	0.033060442074166	-3.4352432171087	0.00059202223035641	0.00196845298162706	ENSG00000112245	PTP4A1	protein_coding	chr6	63521761	63583587	chr6:63521761	PTP4A1	protein_coding	chr6	63521746	63583588	chr6:63521746	ENSG00000112245
2784.6798815476	0.156174923465199	0.0454848915961692	3.43355602233318	0.000595719083981972	0.00197969483890528	ENSG00000171298	GAA	protein_coding	chr17	80101556	80119879	chr17:80101556	GAA	protein_coding	chr17	80101556	80119881	chr17:80101556	ENSG00000171298
69.6421846386831	-0.871564660004269	0.253938155270412	-3.43219261034704	0.000598722174998334	0.00198932318427892	ENSG00000238058	RP11-432J22.2	antisense	chr9	135907812	135913513	chr9:135907812	CAMSAP1-DT	lncRNA	chr9	135907812	135916126	chr9:135907812	ENSG00000238058
8139.89695217685	-0.103399930768939	0.0301427495722247	-3.43034169862918	0.000602821599750978	0.00200223648974159	ENSG00000090273	NUDC	protein_coding	chr1	26900238	26946862	chr1:26900238	NUDC	protein_coding	chr1	26900238	26946871	chr1:26900238	ENSG00000090273
16417.9881482351	-0.0980461672252648	0.0285830682556606	-3.4302184198104	0.000603095565172671	0.00200279272446358	ENSG00000106263	EIF3B	protein_coding	chr7	2354086	2380745	chr7:2354086	EIF3B	protein_coding	chr7	2354086	2380745	chr7:2354086	ENSG00000106263
4885.53999111931	0.120995975438956	0.0352820980545198	3.42938719947966	0.000604945832629105	0.00200822794853009	ENSG00000136930	PSMB7	protein_coding	chr9	124353466	124415444	chr9:124353466	PSMB7	protein_coding	chr9	124353465	124415444	chr9:124353465	ENSG00000136930
394.914486690305	-0.36086775029662	0.105353180735113	-3.42531424090498	0.000614088704387219	0.00203642253124776	ENSG00000148841	ITPRIP	protein_coding	chr10	104309698	104338404	chr10:104309698	ITPRIP	protein_coding	chr10	104309698	104338465	chr10:104309698	ENSG00000148841
2173.40719329738	0.171118846959496	0.049973159989031	3.42421505858457	0.000616578061704584	0.0020439568179828	ENSG00000107679	PLEKHA1	protein_coding	chr10	122374696	122442602	chr10:122374696	PLEKHA1	protein_coding	chr10	122374696	122432354	chr10:122374696	ENSG00000107679
1272.38509198897	0.20777164372003	0.0606887149416559	3.42356307790953	0.000618059058813869	0.00204850522736229	ENSG00000180448	HMHA1	protein_coding	chr19	1065923	1086628	chr19:1065923	ARHGAP45	protein_coding	chr19	1065923	1086628	chr19:1065923	ENSG00000180448
2942.7199091396	0.187295133463697	0.054729697622682	3.42218469312491	0.000621201011007119	0.00205855616088104	ENSG00000048649	RSF1	protein_coding	chr11	77659996	77821017	chr11:77659996	RSF1	protein_coding	chr11	77660009	77820869	chr11:77660009	ENSG00000048649
5801.00520931402	-0.122682542833261	0.0358638984152915	-3.4207810152884	0.000624415884997329	0.00206884516089848	ENSG00000047648	ARHGAP6	protein_coding	chrX	11137543	11665701	chrX:11137543	ARHGAP6	protein_coding	chrX	11117651	11665920	chrX:11117651	ENSG00000047648
755.739758842933	-0.283030637294783	0.0827496736287215	-3.42032330622445	0.000625467528256175	0.00207127735208485	ENSG00000138443	ABI2	protein_coding	chr2	203328219	203447723	chr2:203328219	ABI2	protein_coding	chr2	203328280	203447728	chr2:203328280	ENSG00000138443
10376.2199113942	-0.101408407434937	0.029652353182137	-3.41991095317274	0.000626416371225907	0.00207364658990924	ENSG00000010244	ZNF207	protein_coding	chr17	32350117	32381886	chr17:32350117	ZNF207	protein_coding	chr17	32350132	32381885	chr17:32350132	ENSG00000010244
700.461167256231	-0.274153115117906	0.0801798899660577	-3.41922538474376	0.000627996859673288	0.00207814691941155	ENSG00000136193	SCRN1	protein_coding	chr7	29920103	29990289	chr7:29920103	SCRN1	protein_coding	chr7	29920104	29990289	chr7:29920104	ENSG00000136193
141.016604953956	0.593188984569594	0.173547062731256	3.41802952602066	0.000630762638442535	0.00208656502700973	ENSG00000172006	ZNF554	protein_coding	chr19	2819874	2835773	chr19:2819874	ZNF554	protein_coding	chr19	2819868	2836735	chr19:2819868	ENSG00000172006
360.769486715765	-0.40366474926598	0.11827818595098	-3.41284190335213	0.000642892264043398	0.00212407447603657	ENSG00000165233	CARD19	protein_coding	chr9	93096218	93113283	chr9:93096218	CARD19	protein_coding	chr9	93096217	93113283	chr9:93096217	ENSG00000165233
1103.29806326511	0.221772652814387	0.0649977665889239	3.41200420342103	0.000644871188255575	0.00212949035405344	ENSG00000181873	IBA57	protein_coding	chr1	228165815	228182257	chr1:228165815	IBA57	protein_coding	chr1	228165804	228182257	chr1:228165804	ENSG00000181873
198.863051571041	-0.579634380289144	0.169926420781684	-3.41109038619627	0.000647036386929959	0.00213589016896697	ENSG00000146070	PLA2G7	protein_coding	chr6	46704201	46735693	chr6:46704201	PLA2G7	protein_coding	chr6	46704201	46735693	chr6:46704201	ENSG00000146070
15234.4246975665	-0.0937151501969111	0.0274746127861417	-3.41097255587825	0.00064731606569896	0.00213643838742272	ENSG00000103495	MAZ	protein_coding	chr16	29806106	29811164	chr16:29806106	MAZ	protein_coding	chr16	29806106	29811164	chr16:29806106	ENSG00000103495
3109.71885292225	-0.153339392819995	0.0449714899487053	-3.40970230238969	0.000650338251753359	0.00214565985306556	ENSG00000126581	BECN1	protein_coding	chr17	42810134	42833350	chr17:42810134	BECN1	protein_coding	chr17	42810134	42833350	chr17:42810134	ENSG00000126581
222.116729480974	-0.472069438018291	0.138476384458798	-3.40902486632115	0.000651955367258608	0.00215024072898376	ENSG00000152952	PLOD2	protein_coding	chr3	146069440	146163653	chr3:146069440	PLOD2	protein_coding	chr3	146069440	146163653	chr3:146069440	ENSG00000152952
