baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
MIB2	439.397657311435	0.125415563794207	0.0800472371233374	1.56676942641963	0.117168596161525	0.238255999820415	ENSG00000197530	MIB2	protein_coding	chr1	1615415	1630610	chr1:1615415	MIB2	protein_coding	chr1	1615454	1630605	chr1:1615454	ENSG00000197530
RND1	84.3396476954049	-0.270109610634996	0.172449466570007	-1.56631166223609	0.117275672089488	0.238444892498965	ENSG00000172602	RND1	protein_coding	chr12	48857145	48865898	chr12:48857145	RND1	protein_coding	chr12	48857145	48865870	chr12:48857145	ENSG00000172602
BANP	523.376256879128	0.131670666457013	0.0840828228452653	1.56596391511881	0.117357065181872	0.238544063586095	ENSG00000172530	BANP	protein_coding	chr16	87949244	88118422	chr16:87949244	BANP	protein_coding	chr16	87949244	88077318	chr16:87949244	ENSG00000172530
MECR	1200.87089825546	0.0698349237177901	0.0446158454408044	1.56524936438661	0.117524450860342	0.238828723249247	ENSG00000116353	MECR	protein_coding	chr1	29192873	29230942	chr1:29192873	MECR	protein_coding	chr1	29192657	29230942	chr1:29192657	ENSG00000116353
C11orf54	640.775816314075	-0.123270214753567	0.0787767158074141	-1.56480520278258	0.117628591462438	0.238999683410367	ENSG00000182919	C11orf54	protein_coding	chr11	93741591	93764749	chr11:93741591	C11orf54	protein_coding	chr11	93741591	93764749	chr11:93741591	ENSG00000182919
PSMG3	1752.34379092987	0.0660154111719685	0.0421911219891264	1.56467541178407	0.117659036651491	0.239041207160957	ENSG00000157778	PSMG3	protein_coding	chr7	1567330	1571005	chr7:1567330	PSMG3	protein_coding	chr7	1567332	1571005	chr7:1567332	ENSG00000157778
SF3B3	19769.3605104855	0.0296280652899937	0.018942454481186	1.56410909258992	0.117791951006549	0.239290886947385	ENSG00000189091	SF3B3	protein_coding	chr16	70523788	70577670	chr16:70523788	SF3B3	protein_coding	chr16	70523791	70577670	chr16:70523791	ENSG00000189091
NRG2	61.4563297561111	-0.339480853204166	0.217111147882746	-1.56362700172129	0.117905189895335	0.239398755033596	ENSG00000158458	NRG2	protein_coding	chr5	139846779	140043299	chr5:139846779	NRG2	protein_coding	chr5	139846779	140043299	chr5:139846779	ENSG00000158458
STON1	240.454104590294	0.151427037540761	0.0968411654699777	1.5636639316129	0.117896512370172	0.239398755033596	ENSG00000243244	STON1	protein_coding	chr2	48529383	48598513	chr2:48529383	STON1	protein_coding	chr2	48529383	48598513	chr2:48529383	ENSG00000243244
SLC25A5	24783.5658302331	-0.0309430950702019	0.0197946956564054	-1.56320135491394	0.118005241552418	0.239581535977385	ENSG00000005022	SLC25A5	protein_coding	chrX	119468400	119471319	chrX:119468400	SLC25A5	protein_coding	chrX	119468422	119471396	chrX:119468422	ENSG00000005022
RP11-703I16.1	5.36505850530538	-1.05578494497754	0.675499120787045	-1.56297012459085	0.118059621986366	0.239651199347473	ENSG00000267480	RP11-703I16.1	antisense	chr18	12031178	12032181	chr18:12031178	LINC02979	lncRNA	chr18	12031178	12032181	chr18:12031178	ENSG00000267480
BORCS5	261.536340382476	-0.230665197591883	0.147633265756145	-1.56242020665509	0.118189029912683	0.239857325212144	ENSG00000165714	BORCS5	protein_coding	chr12	12357079	12469694	chr12:12357079	BORCS5	protein_coding	chr12	12357078	12471233	chr12:12357078	ENSG00000165714
RAD54L2	4300.91074886869	0.0580200429218873	0.0371478425015376	1.56186844281699	0.118318984017101	0.240043577768859	ENSG00000164080	RAD54L2	protein_coding	chr3	51541144	51668667	chr3:51541144	RAD54L2	protein_coding	chr3	51538719	51668667	chr3:51538719	ENSG00000164080
DPF1	537.997808158718	0.117502257272043	0.0752531901349238	1.56142559619559	0.118423366454314	0.240144649719377	ENSG00000011332	DPF1	protein_coding	chr19	38211006	38229714	chr19:38211006	DPF1	protein_coding	chr19	38211006	38229714	chr19:38211006	ENSG00000011332
EMC7	1387.66385054753	-0.0737098678236841	0.0472344101058324	-1.56051208554381	0.118638916232552	0.240520488523748	ENSG00000134153	EMC7	protein_coding	chr15	34084017	34101948	chr15:34084017	EMC7	protein_coding	chr15	34084017	34101862	chr15:34084017	ENSG00000134153
RAP2C	3083.23660773871	-0.0563302242240341	0.0361243059691468	-1.55934412337623	0.118914953713042	0.240998282094383	ENSG00000123728	RAP2C	protein_coding	chrX	132203024	132219480	chrX:132203024	RAP2C	protein_coding	chrX	132203024	132219480	chrX:132203024	ENSG00000123728
CEP72	376.268617543574	-0.128923234158918	0.0827204659497894	-1.55854095692803	0.119105066923543	0.241322142721573	ENSG00000112877	CEP72	protein_coding	chr5	612272	667168	chr5:612272	CEP72	protein_coding	chr5	612340	667168	chr5:612340	ENSG00000112877
GLTP	1692.79242952387	0.0617950858179215	0.0396486209367475	1.5585683526422	0.119098578309694	0.241322142721573	ENSG00000139433	GLTP	protein_coding	chr12	109850943	109880488	chr12:109850943	GLTP	protein_coding	chr12	109850945	109880541	chr12:109850945	ENSG00000139433
GABARAPL1	742.256573967186	-0.155195255025382	0.0996010089923857	-1.55816950646802	0.119193071484793	0.241459484252994	ENSG00000139112	GABARAPL1	protein_coding	chr12	10212458	10223130	chr12:10212458	GABARAPL1	protein_coding	chr12	10212458	10223128	chr12:10212458	ENSG00000139112
ROR2	272.778634722838	0.155115111412403	0.099604647905496	1.55730796377669	0.1193973855443	0.241803110717312	ENSG00000169071	ROR2	protein_coding	chr9	91563091	91950162	chr9:91563091	ROR2	protein_coding	chr9	91563091	91950228	chr9:91563091	ENSG00000169071
ZNF316	1085.10384348029	0.103995632704819	0.0667812501520078	1.55725794992013	0.119409254706704	0.241803110717312	ENSG00000205903	ZNF316	protein_coding	chr7	6637322	6656432	chr7:6637322	ZNF316	protein_coding	chr7	6637318	6658279	chr7:6637318	ENSG00000205903
FAM160A2	816.193353812523	0.0824809059750274	0.0529753016163715	1.55696906781815	0.119477829571541	0.241831227244634	ENSG00000051009	FAM160A2	protein_coding	chr11	6211335	6234711	chr11:6211335	FHIP1B	protein_coding	chr11	6211345	6234711	chr11:6211345	ENSG00000051009
ECE2	247.148694733943	-0.155166718413569	0.0996777639765475	-1.55668337875313	0.119545676813856	0.241948050590809	ENSG00000145194	ECE2	protein_coding	chr3	184249650	184293031	chr3:184249650	ECE2	protein_coding	chr3	184276011	184293031	chr3:184276011	ENSG00000145194
SEC24A	2480.81518302458	-0.051478132865486	0.0330716773008461	-1.55656250504624	0.119574391750053	0.241985661121697	ENSG00000113615	SEC24A	protein_coding	chr5	134648789	134727823	chr5:134648789	SEC24A	protein_coding	chr5	134648785	134727909	chr5:134648785	ENSG00000113615
TRIM16	589.499601421373	-0.107322689003585	0.0689590552227878	-1.55632481705057	0.119630873020506	0.242058943681952	ENSG00000221926	TRIM16	protein_coding	chr17	15627960	15684311	chr17:15627960	TRIM16	protein_coding	chr17	15627960	15684311	chr17:15627960	ENSG00000221926
TMEM165	2383.00345963353	-0.0616210060075605	0.0396046578155876	-1.55590300248239	0.119731159332336	0.242241339220119	ENSG00000134851	TMEM165	protein_coding	chr4	55395957	55453397	chr4:55395957	TMEM165	protein_coding	chr4	55395957	55453397	chr4:55395957	ENSG00000134851
VPS9D1	292.450986106704	0.13889463350833	0.0892798479221271	1.55572211132661	0.119774186330987	0.242287343637614	ENSG00000075399	VPS9D1	protein_coding	chr16	89707134	89720986	chr16:89707134	VPS9D1	protein_coding	chr16	89707134	89720898	chr16:89707134	ENSG00000075399
FLOT2	2448.32195058007	0.0636054736320351	0.0408864262382726	1.55566234283631	0.119788405601159	0.242295585990691	ENSG00000132589	FLOT2	protein_coding	chr17	28879335	28897679	chr17:28879335	FLOT2	protein_coding	chr17	28879335	28897733	chr17:28879335	ENSG00000132589
LINC01547	300.13966820572	-0.137233383624168	0.088279013914656	-1.55454141974035	0.120055324699138	0.24271215296379	ENSG00000183250	LINC01547	lincRNA	chr21	44932814	44939913	chr21:44932814	LINC01547	lncRNA	chr21	44932814	44939941	chr21:44932814	ENSG00000183250
MIR4435-2HG	65.6628802955566	-0.340366009182103	0.218962102266615	-1.55445168665609	0.120076712450979	0.242734845550503	ENSG00000172965	MIR4435-2HG	lincRNA	chr2	111196350	111495100	chr2:111196350	MIR4435-2HG	lncRNA	chr2	111006015	111523376	chr2:111006015	ENSG00000172965
MPHOSPH10	2963.10008431491	-0.0843058284748685	0.0542779829095872	-1.55322331368319	0.120369793454772	0.243265539589929	ENSG00000124383	MPHOSPH10	protein_coding	chr2	71130314	71150101	chr2:71130314	MPHOSPH10	protein_coding	chr2	71130310	71150101	chr2:71130310	ENSG00000124383
SRSF4	7862.93457076068	-0.0363167458388203	0.0233836584707578	-1.55308228967831	0.1204034765794	0.243313024335595	ENSG00000116350	SRSF4	protein_coding	chr1	29147743	29181987	chr1:29147743	SRSF4	protein_coding	chr1	29147743	29181900	chr1:29147743	ENSG00000116350
B3GAT3	1166.66042260868	0.0854504753375883	0.0550246278209495	1.55294962858531	0.120435168984549	0.24333589172041	ENSG00000149541	B3GAT3	protein_coding	chr11	62615296	62622175	chr11:62615296	B3GAT3	protein_coding	chr11	62615296	62622154	chr11:62615296	ENSG00000149541
TOLLIP-AS1	29.9998651164532	0.44718279714695	0.288116453706137	1.55209045299111	0.120640582022276	0.243730304603286	ENSG00000255153	TOLLIP-AS1	antisense	chr11	1309769	1310707	chr11:1309769	TOLLIP-DT	lncRNA	chr11	1309769	1310707	chr11:1309769	ENSG00000255153
GATA3	287.992027881362	0.155397545806312	0.100195037614342	1.550950521167	0.120913541826978	0.244240445956997	ENSG00000107485	GATA3	protein_coding	chr10	8053604	8075198	chr10:8053604	GATA3	protein_coding	chr10	8045378	8075198	chr10:8045378	ENSG00000107485
C20orf196	122.838657601781	0.249793535594702	0.161130334076333	1.5502576657997	0.121079683922663	0.244534683816073	ENSG00000171984	C20orf196	protein_coding	chr20	5750393	5863912	chr20:5750393	SHLD1	protein_coding	chr20	5750393	5864395	chr20:5750393	ENSG00000171984
NT5C2	2162.511903899	0.0778897134451855	0.0502755353867649	1.54925676765026	0.121320007923357	0.244937199428694	ENSG00000076685	NT5C2	protein_coding	chr10	103088017	103193306	chr10:103088017	NT5C2	protein_coding	chr10	103087185	103277605	chr10:103087185	ENSG00000076685
KPNA5	2390.76712658543	-0.0765931862750378	0.0494602581746153	-1.54858039771309	0.121482621136723	0.24516009295699	ENSG00000196911	KPNA5	protein_coding	chr6	116681187	116741866	chr6:116681187	KPNA5	protein_coding	chr6	116681187	116741867	chr6:116681187	ENSG00000196911
C1QTNF1	50.6772201856762	-0.334815098443056	0.216296006056265	-1.54794859390959	0.121634673674523	0.245406533708591	ENSG00000173918	C1QTNF1	protein_coding	chr17	79022814	79049788	chr17:79022814	C1QTNF1	protein_coding	chr17	79022814	79049788	chr17:79022814	ENSG00000173918
PLPPR2	1053.86257590377	-0.11191274049097	0.0723030512173368	-1.54782873760846	0.121663535578443	0.245444031063057	ENSG00000105520	PLPPR2	protein_coding	chr19	11355386	11365698	chr19:11355386	PLPPR2	protein_coding	chr19	11355386	11365698	chr19:11355386	ENSG00000105520
FLT4	1373.58982102514	0.0674430729210026	0.0435899709473716	1.54721536755393	0.121811321514575	0.245700667431308	ENSG00000037280	FLT4	protein_coding	chr5	180601506	180649624	chr5:180601506	FLT4	protein_coding	chr5	180601506	180649624	chr5:180601506	ENSG00000037280
CEBPG	3405.42500868069	0.0489293661174289	0.0316292229907682	1.54696706054746	0.121871188724911	0.245800664710841	ENSG00000153879	CEBPG	protein_coding	chr19	33373330	33382686	chr19:33373330	CEBPG	protein_coding	chr19	33373685	33382686	chr19:33373685	ENSG00000153879
MSRA	95.3333078150946	-0.251923453078262	0.162860849444447	-1.54686318988036	0.121896238929267	0.245830428994901	ENSG00000175806	MSRA	protein_coding	chr8	10054268	10428891	chr8:10054268	MSRA	protein_coding	chr8	10054292	10428891	chr8:10054292	ENSG00000175806
GRK6	3052.30939856567	-0.0541901795435524	0.035050762550406	-1.54604851936166	0.122092850407688	0.24614275209078	ENSG00000198055	GRK6	protein_coding	chr5	177403204	177442901	chr5:177403204	GRK6	protein_coding	chr5	177403204	177442901	chr5:177403204	ENSG00000198055
RIBC1	41.4396036001979	-0.377253786701743	0.244018003536148	-1.54600800447029	0.122102634683117	0.24614275209078	ENSG00000158423	RIBC1	protein_coding	chrX	53422690	53431120	chrX:53422690	RIBC1	protein_coding	chrX	53422690	53431120	chrX:53422690	ENSG00000158423
PPP1R11	1445.74960143751	-0.083257380935762	0.0538758667745855	-1.54535575797059	0.122260235441661	0.246439654256783	ENSG00000204619	PPP1R11	protein_coding	chr6	30066709	30070333	chr6:30066709	PPP1R11	protein_coding	chr6	30066709	30070333	chr6:30066709	ENSG00000204619
WASF2	6402.33689718132	0.043783689132807	0.028335425589386	1.54519257156341	0.122299690634774	0.246488835786715	ENSG00000158195	WASF2	protein_coding	chr1	27404226	27490158	chr1:27404226	WASF2	protein_coding	chr1	27404230	27490167	chr1:27404230	ENSG00000158195
VIPAS39	618.89348256331	-0.102572479645973	0.0663941075804176	-1.54490335639703	0.122369641493557	0.246597748686476	ENSG00000151445	VIPAS39	protein_coding	chr14	77426675	77457952	chr14:77426675	VIPAS39	protein_coding	chr14	77426675	77457952	chr14:77426675	ENSG00000151445
S1PR5	65.5040806674525	0.283206999637619	0.183373498358373	1.54442709646155	0.122484899957347	0.246767553823811	ENSG00000180739	S1PR5	protein_coding	chr19	10512742	10517931	chr19:10512742	S1PR5	protein_coding	chr19	10512742	10517931	chr19:10512742	ENSG00000180739
PDLIM2	189.489852821047	0.185865687732081	0.120427683306416	1.54338008196309	0.122738583506946	0.247216084371723	ENSG00000120913	PDLIM2	protein_coding	chr8	22578279	22598025	chr8:22578279	PDLIM2	protein_coding	chr8	22578279	22598025	chr8:22578279	ENSG00000120913
NEDD4L	814.404047940737	-0.0884055596601784	0.0572971811639128	-1.54293034778225	0.122847676574576	0.247394089992173	ENSG00000049759	NEDD4L	protein_coding	chr18	58044367	58401540	chr18:58044367	NEDD4L	protein_coding	chr18	58044226	58401540	chr18:58044226	ENSG00000049759
TYW1	1347.49106169195	0.0773649293605645	0.0501493654164349	1.5426900962382	0.12290598598154	0.247469783272896	ENSG00000198874	TYW1	protein_coding	chr7	66995173	67239519	chr7:66995173	TYW1	protein_coding	chr7	66995173	67239514	chr7:66995173	ENSG00000198874
PANX1	621.840916692078	-0.104382628503774	0.0676825499524624	-1.54223841414203	0.123015668420837	0.247648872603108	ENSG00000110218	PANX1	protein_coding	chr11	94128928	94181972	chr11:94128928	PANX1	protein_coding	chr11	94128841	94181968	chr11:94128841	ENSG00000110218
NDRG4	499.31761573733	-0.118637122126277	0.0769371041813623	-1.54200139696727	0.123073254125552	0.247723040749594	ENSG00000103034	NDRG4	protein_coding	chr16	58462846	58513628	chr16:58462846	NDRG4	protein_coding	chr16	58462846	58513628	chr16:58462846	ENSG00000103034
DDX28	806.453404945745	-0.0981146950883447	0.0636543108585029	-1.54136764289922	0.123227334451701	0.247970482436972	ENSG00000182810	DDX28	protein_coding	chr16	68021274	68023442	chr16:68021274	DDX28	protein_coding	chr16	68020916	68023232	chr16:68020916	ENSG00000182810
FALEC	12.3519237544339	-0.633361316431551	0.411200598871644	-1.54027333172551	0.123493741449959	0.248422851915338	ENSG00000228126	FALEC	lincRNA	chr1	150515757	150518032	chr1:150515757	FALEC	lncRNA	chr1	150515757	150518032	chr1:150515757	ENSG00000228126
GJA3	429.120924363735	0.142664837133254	0.0926580950851871	1.53969102216156	0.123635686259555	0.248654301666753	ENSG00000121743	GJA3	protein_coding	chr13	20138255	20161049	chr13:20138255	GJA3	protein_coding	chr13	20138255	20161052	chr13:20138255	ENSG00000121743
IFT46	1315.98444753642	0.0717050208914664	0.0465727181659869	1.53963572913883	0.123649171202446	0.248654301666753	ENSG00000118096	IFT46	protein_coding	chr11	118544528	118572970	chr11:118544528	IFT46	protein_coding	chr11	118544528	118572970	chr11:118544528	ENSG00000118096
COX19	578.085965328275	0.109606296623746	0.071209343244112	1.53921229476876	0.123752477056513	0.248838538644364	ENSG00000240230	COX19	protein_coding	chr7	898778	975599	chr7:898778	COX19	protein_coding	chr7	898778	975549	chr7:898778	ENSG00000240230
GALNT4	518.218245782984	-0.166818206602317	0.108424680881097	-1.5385630397682	0.123911007492132	0.249086210327902	ENSG00000257594	GALNT4	protein_coding	chr12	89519408	89524806	chr12:89519408	GALNT4	protein_coding	chr12	89519412	89524796	chr12:89519412	ENSG00000257594
ZDHHC11B	38.0998972478259	-0.446969748559258	0.290516083834152	-1.53853701543912	0.123917365228443	0.249086210327902	ENSG00000206077	ZDHHC11B	protein_coding	chr5	710360	766952	chr5:710360	ZDHHC11B	protein_coding	chr5	710355	784729	chr5:710355	ENSG00000206077
ZNF577	142.46038666342	-0.18851146350011	0.122541790496852	-1.53834428839158	0.123964456315854	0.249138932568821	ENSG00000161551	ZNF577	protein_coding	chr19	51855802	51890950	chr19:51855802	ZNF577	protein_coding	chr19	51804816	51890950	chr19:51804816	ENSG00000161551
HOXB13	687.653467260996	-0.0887752069352572	0.0577177436221385	-1.53809212495282	0.124026091228215	0.249220861761289	ENSG00000159184	HOXB13	protein_coding	chr17	48724763	48729178	chr17:48724763	HOXB13	protein_coding	chr17	48724763	48728750	chr17:48724763	ENSG00000159184
RP13-104F24.2	210.034284113209	-0.153188126957124	0.099627747491276	-1.53760504291777	0.124145213693741	0.249418260755494	ENSG00000215769	RP13-104F24.2	processed_transcript	chr17	64749663	64781707	chr17:64749663	ARHGAP27P1-BPTFP1-KPNA2P3	lncRNA	chr17	64749663	64781707	chr17:64749663	ENSG00000215769
TTK	4672.94472763716	0.063312098858198	0.0411771076764037	1.53755575441931	0.124157272831142	0.249421507637227	ENSG00000112742	TTK	protein_coding	chr6	80003887	80042527	chr6:80003887	TTK	protein_coding	chr6	80003887	80042527	chr6:80003887	ENSG00000112742
C16orf59	793.138787734082	0.0899131613117791	0.0584890039677526	1.53726607075326	0.124228166562611	0.249500969574621	ENSG00000162062	C16orf59	protein_coding	chr16	2460080	2464963	chr16:2460080	TEDC2	protein_coding	chr16	2460086	2464963	chr16:2460086	ENSG00000162062
HDX	409.750296732675	0.137794199749622	0.0896348458906968	1.53728383621758	0.124223817945575	0.249500969574621	ENSG00000165259	HDX	protein_coding	chrX	84317874	84502479	chrX:84317874	HDX	protein_coding	chrX	84317874	84502479	chrX:84317874	ENSG00000165259
MINOS1	1790.24764213477	-0.0880065644372295	0.0573426995471829	-1.53474749413944	0.124845864629957	0.250415645432229	ENSG00000173436	MINOS1	protein_coding	chr1	19596977	19629821	chr1:19596977	MICOS10	protein_coding	chr1	19484403	19629821	chr1:19484403	ENSG00000173436
RP11-61I13.3	25.5729895791407	-0.599602684707964	0.39087094749568	-1.53401701648494	0.125025466553535	0.250689074494671	ENSG00000235033	RP11-61I13.3	antisense	chr6	39881804	39900071	chr6:39881804	DAAM2-AS1	lncRNA	chr6	39881804	39900071	chr6:39881804	ENSG00000235033
RP6-65G23.3	63.390705607178	-0.284625661863914	0.185579361472227	-1.53371398417334	0.125100031939524	0.250788078130232	ENSG00000259153	RP6-65G23.3	lincRNA	chr14	70810205	70815403	chr14:70810205	MAP3K9-DT	lncRNA	chr14	70808811	70816935	chr14:70808811	ENSG00000259153
EPRS	24581.6432072164	0.0341903993456984	0.0222957433330748	1.5334944807594	0.125154065506537	0.250875342052717	ENSG00000136628	EPRS	protein_coding	chr1	219968601	220046658	chr1:219968601	EPRS1	protein_coding	chr1	219968600	220046530	chr1:219968600	ENSG00000136628
RMI1	1255.01881529888	-0.0796066266560898	0.0519640168863002	-1.5319567544263	0.125533106767922	0.251466302276696	ENSG00000178966	RMI1	protein_coding	chr9	83980711	84004074	chr9:83980711	RMI1	protein_coding	chr9	83980798	84004074	chr9:83980798	ENSG00000178966
VPS45	2091.70183054843	-0.0557512254876688	0.0363998400533487	-1.53163380404854	0.125612825847265	0.251562697680369	ENSG00000136631	VPS45	protein_coding	chr1	150067293	150145327	chr1:150067293	VPS45	protein_coding	chr1	150067279	150145329	chr1:150067279	ENSG00000136631
IL17RC	147.124056921179	0.194374556907374	0.126930793778337	1.53134279808267	0.125684693352032	0.251643324337323	ENSG00000163702	IL17RC	protein_coding	chr3	9917074	9933630	chr3:9917074	IL17RC	protein_coding	chr3	9917074	9933630	chr3:9917074	ENSG00000163702
C17orf53	542.032835027558	-0.107413347206971	0.0701454972960263	-1.53129354481112	0.125696860223067	0.251646589234513	ENSG00000125319	C17orf53	protein_coding	chr17	44141906	44162476	chr17:44141906	HROB	protein_coding	chr17	44141906	44162476	chr17:44141906	ENSG00000125319
CHN2	215.970720397223	0.234667194221476	0.153323939528852	1.53053198960699	0.125885101474614	0.251960090808655	ENSG00000106069	CHN2	protein_coding	chr7	29122274	29514328	chr7:29122274	CHN2	protein_coding	chr7	29146569	29514328	chr7:29146569	ENSG00000106069
SLC35F5	1728.50861072073	-0.0790595606949938	0.0516666074165452	-1.53018680049189	0.125970497635182	0.252106940649581	ENSG00000115084	SLC35F5	protein_coding	chr2	113705011	113756823	chr2:113705011	SLC35F5	protein_coding	chr2	113705011	113756693	chr2:113705011	ENSG00000115084
MEF2D	945.796826219163	0.105259745683189	0.0688097381876416	1.5297216419593	0.126085644336346	0.252243317358835	ENSG00000116604	MEF2D	protein_coding	chr1	156463727	156500828	chr1:156463727	MEF2D	protein_coding	chr1	156463727	156500779	chr1:156463727	ENSG00000116604
PITX2	567.196254083631	-0.103733537207288	0.067812810067368	-1.52970415330429	0.12608997512758	0.252243317358835	ENSG00000164093	PITX2	protein_coding	chr4	110617423	110642123	chr4:110617423	PITX2	protein_coding	chr4	110617423	110642123	chr4:110617423	ENSG00000164093
CHKB-AS1	46.8634344094954	-0.332770890306344	0.21755129934056	-1.52962033007864	0.126110734243793	0.25224706944955	ENSG00000205559	CHKB-AS1	antisense	chr22	50583026	50583877	chr22:50583026	CHKB-DT	lncRNA	chr22	50583026	50595634	chr22:50583026	ENSG00000205559
AKNA	184.220995273412	0.192787534375894	0.126121314766804	1.52858804820069	0.126366600774078	0.252648576334177	ENSG00000106948	AKNA	protein_coding	chr9	114334156	114394405	chr9:114334156	AKNA	protein_coding	chr9	114334156	114394405	chr9:114334156	ENSG00000106948
CHMP5	2290.70317883012	-0.0693859735160532	0.0453917297367916	-1.52860386502992	0.126362677288791	0.252648576334177	ENSG00000086065	CHMP5	protein_coding	chr9	33264879	33282069	chr9:33264879	CHMP5	protein_coding	chr9	33264879	33282070	chr9:33264879	ENSG00000086065
CCZ1B	359.046570826821	-0.150141831970442	0.0982323518216224	-1.52843568525246	0.126404400425354	0.252681846313957	ENSG00000146574	CCZ1B	protein_coding	chr7	6794134	6826770	chr7:6794134	CCZ1B	protein_coding	chr7	6794134	6826770	chr7:6794134	ENSG00000146574
LINC01609	272.360867748026	0.173600261557739	0.11357771599917	1.52847114445414	0.126395602582917	0.252681846313957	ENSG00000253103	LINC01609	lincRNA	chr8	111098961	111236203	chr8:111098961	LINC01609	lncRNA	chr8	111093263	111236203	chr8:111093263	ENSG00000253103
CTD-2186M15.3	46.9767715560234	0.369878181536365	0.242052399538539	1.52809136468599	0.126489855180457	0.252831509007452	ENSG00000272086	CTD-2186M15.3	lincRNA	chr5	32174471	32175272	chr5:32174471	GOLPH3-DT	lncRNA	chr5	32173960	32175273	chr5:32173960	ENSG00000272086
CARF	169.36941217256	0.203444715705388	0.133198631433785	1.52737842360281	0.126666938527135	0.253131236550495	ENSG00000138380	CARF	protein_coding	chr2	202912214	202987063	chr2:202912214	CARF	protein_coding	chr2	202912214	202988263	chr2:202912214	ENSG00000138380
CBLB	539.426550798829	-0.139378748216723	0.0912547004653488	-1.5273596593487	0.12667160187789	0.253131236550495	ENSG00000114423	CBLB	protein_coding	chr3	105655461	105869552	chr3:105655461	CBLB	protein_coding	chr3	105655461	105869552	chr3:105655461	ENSG00000114423
DCAF16	3704.75100954079	-0.0459419883718129	0.030084756701463	-1.52708525542368	0.126739812863698	0.25324635576312	ENSG00000163257	DCAF16	protein_coding	chr4	17800655	17810758	chr4:17800655	DCAF16	protein_coding	chr4	17800655	17810758	chr4:17800655	ENSG00000163257
FOSL2	185.235583531002	0.161767436193134	0.105953878830962	1.52677219539283	0.126817667850329	0.253378224396614	ENSG00000075426	FOSL2	protein_coding	chr2	28392448	28417312	chr2:28392448	FOSL2	protein_coding	chr2	28392448	28417317	chr2:28392448	ENSG00000075426
SEMA3A	176.566822024128	-0.254819068110806	0.166904628809246	-1.52673457847617	0.126827025316594	0.253378224396614	ENSG00000075213	SEMA3A	protein_coding	chr7	83955777	84492724	chr7:83955777	SEMA3A	protein_coding	chr7	83955777	84492724	chr7:83955777	ENSG00000075213
SEMA6A	1641.16464033894	-0.0687382853462949	0.045032253308028	-1.52642340315759	0.126904452925699	0.253448110517384	ENSG00000092421	SEMA6A	protein_coding	chr5	116443616	116574934	chr5:116443616	SEMA6A	protein_coding	chr5	116443555	116574823	chr5:116443555	ENSG00000092421
LMO2	43.0251572267395	-0.336800464443391	0.2208553189232	-1.52498235535142	0.127263498703634	0.254080197528847	ENSG00000135363	LMO2	protein_coding	chr11	33858576	33892289	chr11:33858576	LMO2	protein_coding	chr11	33858576	33892076	chr11:33858576	ENSG00000135363
STK19	299.132736896444	0.155105330123315	0.101751109226671	1.52436009103141	0.1274187837526	0.254326444187456	ENSG00000204344	STK19	protein_coding	chr6	31971091	31982821	chr6:31971091	STK19	protein_coding	chr6	31971091	31982821	chr6:31971091	ENSG00000204344
TMEM164	2275.57497114304	0.0599032434958645	0.0393192172537606	1.52351058031643	0.127631015704177	0.254707484882901	ENSG00000157600	TMEM164	protein_coding	chrX	110002631	110182734	chrX:110002631	TMEM164	protein_coding	chrX	110002631	110182734	chrX:110002631	ENSG00000157600
DNAJC6	1272.77566088871	-0.0726627134134259	0.0476973829389464	-1.52341090718616	0.127655934901016	0.254735930251138	ENSG00000116675	DNAJC6	protein_coding	chr1	65248219	65415869	chr1:65248219	DNAJC6	protein_coding	chr1	65248219	65415871	chr1:65248219	ENSG00000116675
FAM24B	12.1077683837203	-0.64157230062532	0.421232684767539	-1.52308290364357	0.127737965513022	0.254878326509024	ENSG00000213185	FAM24B	protein_coding	chr10	122849078	122879641	chr10:122849078	FAM24B	protein_coding	chr10	122849078	122879641	chr10:122849078	ENSG00000213185
PHAX	3241.93003178548	0.0491749180473651	0.0322962321695532	1.52262089859894	0.12785357817846	0.255066393352351	ENSG00000164902	PHAX	protein_coding	chr5	126600268	126627252	chr5:126600268	PHAX	protein_coding	chr5	126600925	126627252	chr5:126600925	ENSG00000164902
GABPB1	1109.52372491961	0.0695891256518501	0.0457052717740112	1.52256234239088	0.127868237158808	0.255074331938609	ENSG00000104064	GABPB1	protein_coding	chr15	50275392	50355408	chr15:50275392	GABPB1	protein_coding	chr15	50275389	50355408	chr15:50275389	ENSG00000104064
RP11-728G15.1	56.8175307141714	-0.354924534822712	0.233121807146581	-1.52248534432278	0.127887514869705	0.255091481973278	ENSG00000256008	RP11-728G15.1	antisense	chr12	120629611	120641591	chr12:120629611	CABP1-DT	lncRNA	chr12	120628830	120641591	chr12:120628830	ENSG00000256008
GINS3	1744.89175221899	-0.0563264810871752	0.0370234208490524	-1.52137430295334	0.128165933695116	0.255497467688353	ENSG00000181938	GINS3	protein_coding	chr16	58295080	58406144	chr16:58295080	GINS3	protein_coding	chr16	58295080	58406147	chr16:58295080	ENSG00000181938
