baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
GCLM	3430.15514296138	-0.034593642512577	0.0740890449708855	-0.466919806108598	0.640557254307955	0.81367894785546	ENSG00000023909	GCLM	protein_coding	chr1	93885205	93909456	chr1:93885205	GCLM	protein_coding	chr1	93885199	93909456	chr1:93885199	ENSG00000023909
KAZN	683.488208650108	0.0462270980809046	0.099032419983907	0.466787523605064	0.640651903021755	0.81367894785546	ENSG00000189337	KAZN	protein_coding	chr1	14598704	15118043	chr1:14598704	KAZN	protein_coding	chr1	13892792	15118043	chr1:13892792	ENSG00000189337
POLD1	340.061187534691	-0.0661291429480251	0.141628258442933	-0.466920540258362	0.640556729036877	0.81367894785546	ENSG00000062822	POLD1	protein_coding	chr19	50384204	50418018	chr19:50384204	POLD1	protein_coding	chr19	50384204	50418018	chr19:50384204	ENSG00000062822
SLC35G2	961.452663135717	0.0318239858504262	0.0681296780287673	0.467109001116794	0.640421894606252	0.81367894785546	ENSG00000168917	SLC35G2	protein_coding	chr3	136818647	136855892	chr3:136818647	SLC35G2	protein_coding	chr3	136818647	136855888	chr3:136818647	ENSG00000168917
ZNF680	158.130109809373	0.0656246812144999	0.140578003682569	0.466820409277423	0.64062837263244	0.81367894785546	ENSG00000173041	ZNF680	protein_coding	chr7	64519884	64563106	chr7:64519884	ZNF680	protein_coding	chr7	64519878	64563075	chr7:64519878	ENSG00000173041
CENPI	388.943729976313	-0.0815152625915875	0.174664403500099	-0.46669648169921	0.640717047301797	0.813694170998805	ENSG00000102384	CENPI	protein_coding	chrX	101098218	101163681	chrX:101098218	CENPI	protein_coding	chrX	101098188	101166126	chrX:101098188	ENSG00000102384
GLCCI1	228.041391191263	0.0471082269054477	0.101026213366094	0.46629706623507	0.641002878425756	0.813721916231293	ENSG00000106415	GLCCI1	protein_coding	chr7	7968794	8094272	chr7:7968794	GLCCI1	protein_coding	chr7	7968796	8094272	chr7:7968796	ENSG00000106415
MTF2	477.748277049995	-0.0351928709201442	0.0754734803906493	-0.466294528064515	0.641004694970728	0.813721916231293	ENSG00000143033	MTF2	protein_coding	chr1	93079235	93139081	chr1:93079235	MTF2	protein_coding	chr1	93079235	93139079	chr1:93079235	ENSG00000143033
PHLDB2	2862.1220873132	0.0308720815338419	0.0661754088818802	0.466518938915014	0.640844094529151	0.813721916231293	ENSG00000144824	PHLDB2	protein_coding	chr3	111732497	111976517	chr3:111732497	PHLDB2	protein_coding	chr3	111732497	111976517	chr3:111732497	ENSG00000144824
REEP4	670.191471632449	-0.0517069185558875	0.110878392584702	-0.466338998523879	0.640972868189267	0.813721916231293	ENSG00000168476	REEP4	protein_coding	chr8	22138020	22141951	chr8:22138020	REEP4	protein_coding	chr8	22138020	22141951	chr8:22138020	ENSG00000168476
ZNF507	1233.55602889289	-0.0396405489937064	0.0850044345971321	-0.466335070418123	0.640975679443827	0.813721916231293	ENSG00000168813	ZNF507	protein_coding	chr19	32345594	32387667	chr19:32345594	ZNF507	protein_coding	chr19	32345594	32387667	chr19:32345594	ENSG00000168813
GATSL3	96.1978132535526	0.104830082153884	0.224887712384675	0.466144108285338	0.64111235284129	0.813723614008427	ENSG00000239282	GATSL3	protein_coding	chr22	30285117	30289627	chr22:30285117	CASTOR1	protein_coding	chr22	30285117	30289622	chr22:30285117	ENSG00000239282
RRAS	4942.81374550308	0.0445965316479599	0.0956569292779863	0.466213289351564	0.641062837894799	0.813723614008427	ENSG00000126458	RRAS	protein_coding	chr19	49635292	49640201	chr19:49635292	RRAS	protein_coding	chr19	49635292	49640143	chr19:49635292	ENSG00000126458
FSIP1	46.5969886008852	0.102450058074386	0.220006876133967	0.465667527645828	0.641453499157853	0.813954133433578	ENSG00000150667	FSIP1	protein_coding	chr15	39600031	39782830	chr15:39600031	FSIP1	protein_coding	chr15	39588357	39782841	chr15:39588357	ENSG00000150667
MPP6	710.190204861647	0.0711931918544734	0.152859413179615	0.465742935770787	0.641399515412297	0.813954133433578	ENSG00000105926	MPP6	protein_coding	chr7	24573268	24694193	chr7:24573268	PALS2	protein_coding	chr7	24573268	24694193	chr7:24573268	ENSG00000105926
PDE7B	1149.0831824994	0.0486097113911877	0.10438448743005	0.465679456669859	0.641444959190614	0.813954133433578	ENSG00000171408	PDE7B	protein_coding	chr6	135851696	136195574	chr6:135851696	PDE7B	protein_coding	chr6	135851701	136195574	chr6:135851701	ENSG00000171408
CSNK1E	4873.68953291463	-0.0203241018851053	0.0437518694183895	-0.464531051022081	0.642267318176248	0.814674017893156	ENSG00000213923	CSNK1E	protein_coding	chr22	38290691	38398522	chr22:38290691	CSNK1E	protein_coding	chr22	38290691	38318084	chr22:38290691	ENSG00000213923
TFCP2	1708.11822740742	0.0274264085901011	0.0590379465214859	0.464555598662629	0.642249735323726	0.814674017893156	ENSG00000135457	TFCP2	protein_coding	chr12	51093663	51173134	chr12:51093663	TFCP2	protein_coding	chr12	51093656	51173135	chr12:51093656	ENSG00000135457
FCHO2	1951.52128644171	-0.0247228080498224	0.0532852706952418	-0.463970769543826	0.642668688090066	0.814741291948627	ENSG00000157107	FCHO2	protein_coding	chr5	72955981	73090522	chr5:72955981	FCHO2	protein_coding	chr5	72956041	73090522	chr5:72956041	ENSG00000157107
HIRIP3	349.947923046878	-0.0535485008719324	0.115389171216586	-0.464068684325861	0.642598537162936	0.814741291948627	ENSG00000149929	HIRIP3	protein_coding	chr16	29992321	29996436	chr16:29992321	HIRIP3	protein_coding	chr16	29992330	29996074	chr16:29992330	ENSG00000149929
MAU2	1505.37649081861	-0.0286601590044246	0.0617814451560323	-0.463895898388939	0.64272233158863	0.814741291948627	ENSG00000129933	MAU2	protein_coding	chr19	19320681	19358755	chr19:19320681	MAU2	protein_coding	chr19	19320829	19358754	chr19:19320829	ENSG00000129933
SECTM1	125.482292297313	-0.100640935851469	0.216920036123444	-0.463954080268529	0.642680645419078	0.814741291948627	ENSG00000141574	SECTM1	protein_coding	chr17	82321024	82334074	chr17:82321024	SECTM1	protein_coding	chr17	82321024	82334074	chr17:82321024	ENSG00000141574
TMEM106A	916.785371636703	-0.037127445092945	0.0799680054727412	-0.464278743398205	0.642448051349686	0.814741291948627	ENSG00000184988	TMEM106A	protein_coding	chr17	43211835	43220041	chr17:43211835	TMEM106A	protein_coding	chr17	43211835	43220041	chr17:43211835	ENSG00000184988
ZNF821	196.763482003022	0.0505815632727913	0.109058453233045	0.463802316769561	0.64278938333397	0.814741291948627	ENSG00000102984	ZNF821	protein_coding	chr16	71859680	71895336	chr16:71859680	ZNF821	protein_coding	chr16	71859680	71895336	chr16:71859680	ENSG00000102984
MEAF6	2290.53863627845	0.0345453086546979	0.0745301215772666	0.463508014258158	0.643000271669301	0.814758348036173	ENSG00000163875	MEAF6	protein_coding	chr1	37492575	37514774	chr1:37492575	MEAF6	protein_coding	chr1	37489993	37514766	chr1:37489993	ENSG00000163875
TBP	530.120697407929	0.0409440833648306	0.0883613802704304	0.463370798866213	0.643098605930165	0.814758348036173	ENSG00000112592	TBP	protein_coding	chr6	170554302	170572870	chr6:170554302	TBP	protein_coding	chr6	170554302	170572870	chr6:170554302	ENSG00000112592
VPS8	2832.67592861634	-0.034127579764477	0.0736409182210596	-0.463432295371859	0.643054534201447	0.814758348036173	ENSG00000156931	VPS8	protein_coding	chr3	184812143	185052614	chr3:184812143	VPS8	protein_coding	chr3	184812143	185052614	chr3:184812143	ENSG00000156931
ANXA4	6073.21864581611	0.0407477997607446	0.0879791627999853	0.463152847377987	0.643254811890397	0.814832186108219	ENSG00000196975	ANXA4	protein_coding	chr2	69644425	69827100	chr2:69644425	ANXA4	protein_coding	chr2	69644425	69827112	chr2:69644425	ENSG00000196975
OLFML1	24.3669395897606	-0.152168056900619	0.328556701804957	-0.463140931427268	0.643263352513995	0.814832186108219	ENSG00000183801	OLFML1	protein_coding	chr11	7485388	7511377	chr11:7485388	OLFML1	protein_coding	chr11	7485388	7511377	chr11:7485388	ENSG00000183801
PALB2	581.750275082788	0.0379415362927208	0.0819660123236739	0.462893523999853	0.643440689651079	0.814921945762789	ENSG00000083093	PALB2	protein_coding	chr16	23603160	23641310	chr16:23603160	PALB2	protein_coding	chr16	23603160	23641321	chr16:23603160	ENSG00000083093
ZNF28	817.189860916481	0.0414032345228462	0.089467710290501	0.462772931020703	0.64352713586492	0.814964000056617	ENSG00000198538	ZNF28	protein_coding	chr19	52797409	52857600	chr19:52797409	ZNF28	protein_coding	chr19	52797408	52857600	chr19:52797408	ENSG00000198538
ANK2	1387.08932133157	0.0515204436926866	0.111573805830636	0.461761103416085	0.644252647203161	0.815073582175286	ENSG00000145362	ANK2	protein_coding	chr4	112818109	113383740	chr4:112818109	ANK2	protein_coding	chr4	112818032	113384221	chr4:112818032	ENSG00000145362
DBNL	6432.00577776002	-0.0359989752712349	0.0779202824898899	-0.461997494373891	0.644083117281977	0.815073582175286	ENSG00000136279	DBNL	protein_coding	chr7	44044640	44069456	chr7:44044640	DBNL	protein_coding	chr7	44044640	44069456	chr7:44044640	ENSG00000136279
GEMIN4	1036.03747255743	0.0472557956618269	0.102228347797402	0.462257257208923	0.643896847357016	0.815073582175286	ENSG00000179409	GEMIN4	protein_coding	chr17	744414	753999	chr17:744414	GEMIN4	protein_coding	chr17	744421	753999	chr17:744421	ENSG00000179409
NDUFB4	3676.70217079732	0.039889653449945	0.0863717437121148	0.461836843110415	0.644198327778692	0.815073582175286	ENSG00000065518	NDUFB4	protein_coding	chr3	120596309	120602500	chr3:120596309	NDUFB4	protein_coding	chr3	120596328	120602507	chr3:120596328	ENSG00000065518
OGDH	9646.82702152723	0.0301633638830196	0.0652529543505176	0.46225284637676	0.643900010076177	0.815073582175286	ENSG00000105953	OGDH	protein_coding	chr7	44606572	44709066	chr7:44606572	OGDH	protein_coding	chr7	44606572	44709066	chr7:44606572	ENSG00000105953
TADA2B	1547.93966791063	-0.0300506219818965	0.065009304169384	-0.462251094144903	0.64390126648879	0.815073582175286	ENSG00000173011	TADA2B	protein_coding	chr4	7041899	7057952	chr4:7041899	TADA2B	protein_coding	chr4	7041899	7057952	chr4:7041899	ENSG00000173011
TCP11L1	2467.39571640921	-0.0329059654933225	0.0712091093353375	-0.462103315158204	0.644007232944335	0.815073582175286	ENSG00000176148	TCP11L1	protein_coding	chr11	33039417	33105943	chr11:33039417	TCP11L1	protein_coding	chr11	33039417	33105943	chr11:33039417	ENSG00000176148
XAF1	542.043574583568	-0.0804349705230692	0.173935365058217	-0.462441726535297	0.643764582247102	0.815073582175286	ENSG00000132530	XAF1	protein_coding	chr17	6755447	6775647	chr17:6755447	XAF1	protein_coding	chr17	6755447	6775647	chr17:6755447	ENSG00000132530
ZNF607	262.975437060364	-0.0502238885564179	0.10872863032936	-0.461919628751692	0.644138957275336	0.815073582175286	ENSG00000198182	ZNF607	protein_coding	chr19	37696363	37719790	chr19:37696363	ZNF607	protein_coding	chr19	37696371	37719761	chr19:37696371	ENSG00000198182
FAAP20	1028.84454301212	0.0420202038811201	0.0910155004795245	0.461681841661391	0.644309494633248	0.815078135070341	ENSG00000162585	FAAP20	protein_coding	chr1	2184461	2212720	chr1:2184461	FAAP20	protein_coding	chr1	2184461	2212720	chr1:2184461	ENSG00000162585
SREBF1	1025.99688066128	0.0267995533637838	0.058091371549843	0.461334491660082	0.644558642526851	0.815325935142427	ENSG00000072310	SREBF1	protein_coding	chr17	17810399	17837002	chr17:17810399	SREBF1	protein_coding	chr17	17810399	17837002	chr17:17810399	ENSG00000072310
FAM96A	1019.27536935222	0.0392570447210156	0.0851349182927251	0.461115668027489	0.644715621274891	0.815431823917899	ENSG00000166797	FAM96A	protein_coding	chr15	64072559	64094018	chr15:64072559	CIAO2A	protein_coding	chr15	64072565	64093857	chr15:64072565	ENSG00000166797
IPO9	5214.2503565212	0.0253461565014004	0.0550013771957556	0.460827670027076	0.64492224817291	0.815516303410387	ENSG00000198700	IPO9	protein_coding	chr1	201829141	201884294	chr1:201829141	IPO9	protein_coding	chr1	201829149	201884291	chr1:201829149	ENSG00000198700
PER2	284.006349325684	0.0632027123500401	0.137240860391522	0.46052401718945	0.645140136483605	0.815584217947095	ENSG00000132326	PER2	protein_coding	chr2	238244038	238290102	chr2:238244038	PER2	protein_coding	chr2	238244044	238290102	chr2:238244044	ENSG00000132326
RASGRP3	96.1666432344066	-0.0960709592502596	0.208643168626901	-0.460455810187848	0.645189083107165	0.815584217947095	ENSG00000152689	RASGRP3	protein_coding	chr2	33436324	33564750	chr2:33436324	RASGRP3	protein_coding	chr2	33436324	33564750	chr2:33436324	ENSG00000152689
TCEA3	505.373887816526	0.0393775368127701	0.085515645180015	0.460471726897204	0.6451776608405	0.815584217947095	ENSG00000204219	TCEA3	protein_coding	chr1	23381061	23424740	chr1:23381061	TCEA3	protein_coding	chr1	23380909	23424748	chr1:23380909	ENSG00000204219
CDC25B	2112.86222915671	-0.0439750140534277	0.0956198334888017	-0.459894275580157	0.645592109281511	0.815891546959386	ENSG00000101224	CDC25B	protein_coding	chr20	3786772	3806121	chr20:3786772	CDC25B	protein_coding	chr20	3786772	3806121	chr20:3786772	ENSG00000101224
NFRKB	873.717085998906	-0.0442699743123867	0.096253492865571	-0.459931094388593	0.64556568039437	0.815891546959386	ENSG00000170322	NFRKB	protein_coding	chr11	129863636	129895590	chr11:129863636	NFRKB	protein_coding	chr11	129863636	129895590	chr11:129863636	ENSG00000170322
NDUFB2	2850.58595120033	-0.041712992258554	0.0907292828418522	-0.459752253649605	0.64569405815176	0.815953021392635	ENSG00000090266	NDUFB2	protein_coding	chr7	140690777	140722790	chr7:140690777	NDUFB2	protein_coding	chr7	140690777	140722790	chr7:140690777	ENSG00000090266
HAUS5	208.87717916113	0.0589278119803665	0.128208730939566	0.459624017401307	0.645786116841757	0.81596496834377	ENSG00000249115	HAUS5	protein_coding	chr19	35612744	35625349	chr19:35612744	HAUS5	protein_coding	chr19	35612735	35625355	chr19:35612735	ENSG00000249115
CNIH1	7400.61612288773	0.036235979185369	0.078881986085506	0.459369508598454	0.645968840588534	0.816058470985182	ENSG00000100528	CNIH1	protein_coding	chr14	54423560	54441431	chr14:54423560	CNIH1	protein_coding	chr14	54423561	54441391	chr14:54423561	ENSG00000100528
CASC10	258.89089519965	0.0551991452667467	0.120322241802006	0.458760944278106	0.64640584391367	0.816094512508885	ENSG00000204682	CASC10	protein_coding	chr10	21492658	21497262	chr10:21492658	MIR1915HG	lncRNA	chr10	21490272	21497260	chr10:21490272	ENSG00000204682
DEPDC1B	83.4703996990597	0.11449793974887	0.249756596204729	0.458438101290483	0.646637723446412	0.816094512508885	ENSG00000035499	DEPDC1B	protein_coding	chr5	60596912	60700190	chr5:60596912	DEPDC1B	protein_coding	chr5	60596912	60700190	chr5:60596912	ENSG00000035499
GRIA3	2902.23288690894	0.0459082293230344	0.100033369717262	0.458929149870602	0.646285045125484	0.816094512508885	ENSG00000125675	GRIA3	protein_coding	chrX	123184153	123490915	chrX:123184153	GRIA3	protein_coding	chrX	123184153	123490915	chrX:123184153	ENSG00000125675
HMGN4	2434.3837737051	-0.0273134846773637	0.059583300507085	-0.458408386996217	0.646659067238536	0.816094512508885	ENSG00000182952	HMGN4	protein_coding	chr6	26538405	26546254	chr6:26538405	HMGN4	protein_coding	chr6	26538366	26546933	chr6:26538366	ENSG00000182952
METTL1	526.546579593314	0.0424458243397912	0.0925169153527481	0.458789878347694	0.646385063913631	0.816094512508885	ENSG00000037897	METTL1	protein_coding	chr12	57768471	57772793	chr12:57768471	METTL1	protein_coding	chr12	57768471	57772119	chr12:57768471	ENSG00000037897
VDAC2	12066.7751110217	0.0322347552265671	0.0703129992963702	0.458446596634246	0.64663162129027	0.816094512508885	ENSG00000165637	VDAC2	protein_coding	chr10	75210154	75231448	chr10:75210154	VDAC2	protein_coding	chr10	75210154	75231448	chr10:75210154	ENSG00000165637
ZNF765	539.714277145688	-0.0401635937947681	0.0876052345880218	-0.458461118033005	0.646621190708816	0.816094512508885	ENSG00000196417	ZNF765	protein_coding	chr19	53389793	53430413	chr19:53389793	ZNF765	protein_coding	chr19	53389793	53430413	chr19:53389793	ENSG00000196417
RNASEK	6319.01004839509	-0.0409603230361385	0.0894363930465385	-0.457982725385903	0.646964852087337	0.816394142621324	ENSG00000219200	RNASEK	protein_coding	chr17	7012417	7014532	chr17:7012417	RNASEK	protein_coding	chr17	7012417	7014532	chr17:7012417	ENSG00000219200
CSE1L	7381.2401091726	0.038228432464265	0.0836059162245946	0.457245541829482	0.647494567657228	0.816459853927021	ENSG00000124207	CSE1L	protein_coding	chr20	49046246	49096960	chr20:49046246	CSE1L	protein_coding	chr20	49046246	49096960	chr20:49046246	ENSG00000124207
HECA	1458.49597487374	0.0412785874119304	0.0902246640407544	0.457508906802745	0.647305301836914	0.816459853927021	ENSG00000112406	HECA	protein_coding	chr6	139135112	139180802	chr6:139135112	HECA	protein_coding	chr6	139135080	139180802	chr6:139135080	ENSG00000112406
LINC01358	92.9479701633243	0.102421751470505	0.223976541140446	0.457287852330397	0.647464159906472	0.816459853927021	ENSG00000237352	LINC01358	lincRNA	chr1	58933643	59240555	chr1:58933643	LINC01358	lncRNA	chr1	58933643	59240555	chr1:58933643	ENSG00000237352
MYL12A	34748.2993215931	0.032136142480647	0.0702643466071454	0.457360582320977	0.647411891623031	0.816459853927021	ENSG00000101608	MYL12A	protein_coding	chr18	3247481	3256236	chr18:3247481	MYL12A	protein_coding	chr18	3247481	3256236	chr18:3247481	ENSG00000101608
PIKFYVE	2483.14133893949	-0.0426266559502115	0.0931892548632553	-0.457420289632762	0.64736898354402	0.816459853927021	ENSG00000115020	PIKFYVE	protein_coding	chr2	208266267	208358751	chr2:208266267	PIKFYVE	protein_coding	chr2	208266255	208358746	chr2:208266255	ENSG00000115020
TRIM44	7940.78561203903	0.0209533799956021	0.0457914363770373	0.457582938064582	0.647252103774609	0.816459853927021	ENSG00000166326	TRIM44	protein_coding	chr11	35662805	35818007	chr11:35662805	TRIM44	protein_coding	chr11	35662775	35818007	chr11:35662775	ENSG00000166326
XRCC6	20262.4226541483	-0.0305217934431883	0.0667064606358107	-0.457553783430731	0.647273053763389	0.816459853927021	ENSG00000196419	XRCC6	protein_coding	chr22	41621119	41664048	chr22:41621119	XRCC6	protein_coding	chr22	41621163	41664048	chr22:41621163	ENSG00000196419
PRKAR2A	6917.48081079444	-0.0244789427414516	0.0535722478872102	-0.456933276217734	0.647719005191698	0.816624232968398	ENSG00000114302	PRKAR2A	protein_coding	chr3	48744597	48847846	chr3:48744597	PRKAR2A	protein_coding	chr3	48744597	48847874	chr3:48744597	ENSG00000114302
NR2F2-AS1	58.2194299568309	0.0972766241124709	0.2131733783075	0.456326324069184	0.648155337096489	0.817107045374399	ENSG00000247809	NR2F2-AS1	antisense	chr15	96110040	96327361	chr15:96110040	NR2F2-AS1	lncRNA	chr15	96110040	96327361	chr15:96110040	ENSG00000247809
RIT1	1803.6709785198	-0.0314982060358494	0.0690660806816482	-0.45605897605565	0.648347569295114	0.817282075533254	ENSG00000143622	RIT1	protein_coding	chr1	155897808	155911404	chr1:155897808	RIT1	protein_coding	chr1	155897808	155911404	chr1:155897808	ENSG00000143622
IMP3	1573.88683071745	0.0453969882542321	0.0995743438240019	0.455910493715846	0.648454343207933	0.817349360300052	ENSG00000177971	IMP3	protein_coding	chr15	75639085	75648706	chr15:75639085	IMP3	protein_coding	chr15	75639085	75648706	chr15:75639085	ENSG00000177971
AC005592.2	60.1786479230967	-0.12392616727714	0.272083221133977	-0.455471553007368	0.648770028507573	0.81748751905063	ENSG00000231185	AC005592.2	antisense	chr5	142325293	142672001	chr5:142325293	SPRY4-AS1	lncRNA	chr5	142325209	142672001	chr5:142325209	ENSG00000231185
FBXO36	213.612395378042	0.065448071805131	0.14379006405665	0.455164077118331	0.648991202162622	0.81748751905063	ENSG00000153832	FBXO36	protein_coding	chr2	229922302	230013109	chr2:229922302	FBXO36	protein_coding	chr2	229922302	230013119	chr2:229922302	ENSG00000153832
GCN1	12320.5120056232	-0.0263685504078069	0.0579295410294361	-0.455183140401684	0.648977488655236	0.81748751905063	ENSG00000089154	GCN1	protein_coding	chr12	120127203	120194710	chr12:120127203	GCN1	protein_coding	chr12	120127202	120194715	chr12:120127202	ENSG00000089154
GLUD1	12118.3284245644	-0.0307897263899278	0.0676141576830531	-0.455373954878756	0.648840229470217	0.81748751905063	ENSG00000148672	GLUD1	protein_coding	chr10	87050486	87094866	chr10:87050486	GLUD1	protein_coding	chr10	87050202	87094843	chr10:87050202	ENSG00000148672
ROR2	79.637101940364	0.184087481119812	0.404061086902184	0.455593193918168	0.648682538277951	0.81748751905063	ENSG00000169071	ROR2	protein_coding	chr9	91563091	91950162	chr9:91563091	ROR2	protein_coding	chr9	91563091	91950228	chr9:91563091	ENSG00000169071
SUPT20H	1480.23116887656	-0.023504562406862	0.0516331416422702	-0.455222395137382	0.648949250447106	0.81748751905063	ENSG00000102710	SUPT20H	protein_coding	chr13	37009312	37059713	chr13:37009312	SUPT20H	protein_coding	chr13	37009312	37059713	chr13:37009312	ENSG00000102710
NAT14	503.93016130373	0.0467948061937591	0.102966561302853	0.454466048022355	0.649493423557115	0.818031655616601	ENSG00000090971	NAT14	protein_coding	chr19	55485004	55487568	chr19:55485004	NAT14	protein_coding	chr19	55485188	55487568	chr19:55485188	ENSG00000090971
ZBTB17	610.673874074383	-0.0372478582205815	0.0819687904119098	-0.454415125969329	0.649530067443925	0.818031655616601	ENSG00000116809	ZBTB17	protein_coding	chr1	15941869	15976132	chr1:15941869	ZBTB17	protein_coding	chr1	15941869	15976132	chr1:15941869	ENSG00000116809
NELFA	756.685662793431	-0.0313332820655359	0.0689910370797237	-0.454164531971423	0.649710409094789	0.81819146293821	ENSG00000185049	NELFA	protein_coding	chr4	1982714	2041903	chr4:1982714	NELFA	protein_coding	chr4	1982717	2041903	chr4:1982717	ENSG00000185049
API5	6876.58210650468	-0.0210634203237736	0.0464355348355398	-0.453605636251927	0.650112696072839	0.818377431972689	ENSG00000166181	API5	protein_coding	chr11	43311963	43344529	chr11:43311963	API5	protein_coding	chr11	43311963	43344529	chr11:43311963	ENSG00000166181
CAMSAP2	5469.59607606499	-0.0299028018727721	0.065902218167106	-0.453744998339032	0.650012375228903	0.818377431972689	ENSG00000118200	CAMSAP2	protein_coding	chr1	200739558	200860704	chr1:200739558	CAMSAP2	protein_coding	chr1	200738893	200860704	chr1:200738893	ENSG00000118200
HAGHL	183.232569235385	0.0739984106660775	0.163358899433222	0.452980590116711	0.650562718209687	0.818725933374634	ENSG00000103253	HAGHL	protein_coding	chr16	726936	735525	chr16:726936	HAGHL	protein_coding	chr16	726936	735525	chr16:726936	ENSG00000103253
MRPL36	1415.19518111527	-0.0415203126412185	0.0916457501663519	-0.45305224263921	0.650511123194138	0.818725933374634	ENSG00000171421	MRPL36	protein_coding	chr5	1798386	1801366	chr5:1798386	MRPL36	protein_coding	chr5	1798385	1801366	chr5:1798385	ENSG00000171421
MED1	4001.72055929404	0.0295242840111097	0.0652530494251708	0.452458303040179	0.650938853382678	0.819064613952211	ENSG00000125686	MED1	protein_coding	chr17	39404285	39451286	chr17:39404285	MED1	protein_coding	chr17	39404285	39451272	chr17:39404285	ENSG00000125686
ZSCAN22	175.376176820548	-0.064959119612995	0.143650601399042	-0.452202211340191	0.651123315275249	0.819229375876889	ENSG00000182318	ZSCAN22	protein_coding	chr19	58327019	58342332	chr19:58327019	ZSCAN22	protein_coding	chr19	58326994	58342332	chr19:58326994	ENSG00000182318
GNG11	5207.7280532447	0.0479716213910132	0.106103615879416	0.452120514399169	0.651182165771001	0.819236082144876	ENSG00000127920	GNG11	protein_coding	chr7	93921699	93928610	chr7:93921699	GNG11	protein_coding	chr7	93921735	93928610	chr7:93921735	ENSG00000127920
ZBTB11-AS1	178.273908042788	0.0582443441622864	0.128958809610572	0.451650758394651	0.651520597283835	0.81952714131183	ENSG00000256628	ZBTB11-AS1	antisense	chr3	101676475	101679217	chr3:101676475	ZBTB11-AS1	lncRNA	chr3	101676424	101679217	chr3:101676424	ENSG00000256628
NUDT3	4051.4603653509	0.0281511741980816	0.0623489118986958	0.451510272445837	0.651621823081406	0.81958711963082	ENSG00000272325	NUDT3	protein_coding	chr6	34279679	34392674	chr6:34279679	NUDT3	protein_coding	chr6	34279679	34392669	chr6:34279679	ENSG00000272325
TM9SF4	6248.05385016035	0.0296579471400167	0.0657669428112536	0.450955234837856	0.652021812867386	0.820022832105914	ENSG00000101337	TM9SF4	protein_coding	chr20	32109506	32167258	chr20:32109506	TM9SF4	protein_coding	chr20	32109714	32167258	chr20:32109714	ENSG00000101337
C8orf33	2684.55449171925	0.0296752755400467	0.0658242564665173	0.450825837358932	0.652115078007713	0.820072748855082	ENSG00000182307	C8orf33	protein_coding	chr8	145052378	145056030	chr8:145052378	C8orf33	protein_coding	chr8	145052465	145066685	chr8:145052465	ENSG00000182307
HK1	20383.0567550415	-0.0316415780608625	0.0702840706241387	-0.450195581728235	0.652569421809699	0.820330696066538	ENSG00000156515	HK1	protein_coding	chr10	69269984	69401882	chr10:69269984	HK1	protein_coding	chr10	69269984	69401884	chr10:69269984	ENSG00000156515
MBTD1	274.940365910308	-0.0620875456170423	0.137831220397991	-0.450460682549012	0.652378298056429	0.820330696066538	ENSG00000011258	MBTD1	protein_coding	chr17	51177425	51260163	chr17:51177425	MBTD1	protein_coding	chr17	51177425	51260163	chr17:51177425	ENSG00000011258
RP11-381K20.2	24.2878300442945	0.130998808419927	0.290998789244624	0.450169599536735	0.652588154831269	0.820330696066538	ENSG00000250159	RP11-381K20.2	antisense	chr5	137814333	137889336	chr5:137814333	PKD2L2-DT	lncRNA	chr5	137809780	137889394	chr5:137809780	ENSG00000250159
TRIM11	745.486645362594	-0.0343491678907938	0.0762873830456391	-0.450260141578645	0.652522875450387	0.820330696066538	ENSG00000154370	TRIM11	protein_coding	chr1	228393673	228406840	chr1:228393673	TRIM11	protein_coding	chr1	228393673	228406835	chr1:228393673	ENSG00000154370
ATG101	2478.04937174813	0.0387188343091022	0.0860703179561894	0.449851182480939	0.65281774962475	0.820349831171993	ENSG00000123395	ATG101	protein_coding	chr12	52069246	52077494	chr12:52069246	ATG101	protein_coding	chr12	52069246	52077495	chr12:52069246	ENSG00000123395
LARP4B	3863.54672168548	-0.0305704088918793	0.0679476120500434	-0.449911453390947	0.652774288727791	0.820349831171993	ENSG00000107929	LARP4B	protein_coding	chr10	806914	931705	chr10:806914	LARP4B	protein_coding	chr10	806933	931821	chr10:806933	ENSG00000107929
UBL4A	1995.14806359063	0.0365844850831886	0.0812902514066579	0.450047631175025	0.652676096298222	0.820349831171993	ENSG00000102178	UBL4A	protein_coding	chrX	154483717	154486670	chrX:154483717	UBL4A	protein_coding	chrX	154483717	154486615	chrX:154483717	ENSG00000102178
TMEM150A	704.093810821096	0.0611526823107661	0.13603213644149	0.449545849315312	0.653037941162432	0.820424471878968	ENSG00000168890	TMEM150A	protein_coding	chr2	85598548	85603196	chr2:85598548	TMEM150A	protein_coding	chr2	85598547	85603196	chr2:85598547	ENSG00000168890
TUBB2A	7922.60498072492	-0.0336300755841676	0.0748593483918692	-0.449243498729417	0.653256011592064	0.82063108489452	ENSG00000137267	TUBB2A	protein_coding	chr6	3153669	3157526	chr6:3153669	TUBB2A	protein_coding	chr6	3153497	3157544	chr6:3153497	ENSG00000137267
